Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
QXO,Qxo Inc,0.084,3,$17.28,4.10,$13.34,$13.18,1.21,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$70.04,$41.73,67.84,$71.99
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$61.03,$36.86,65.57,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.87,$3.55,37.18,$6.30
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$313.90,$152.85,105.36,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$131.45,$98.73,33.14,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$388.86,$259.83,49.66,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$37.90,$27.68,36.92,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$487.37,$227.57,114.16,$625.99
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$109.33,$64.79,68.75,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$52.21,$37.31,39.94,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$258.87,$154.50,67.55,$259.73
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$216.52,$131.52,64.63,$222.15
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$36.92,$17.33,113.04,$37.83
RHI,Robert Half International,0.079,2,$30.70,5.93,$44.07,$21.36,106.32,$45.32
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$105.09,$77.56,35.50,$118.98
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$272.42,$190.12,43.29,$370.86
MANU,Manchester United plc,0.078,3,$22.93,2.41,$23.77,$14.59,62.92,$24.45
COP,ConocoPhillips,0.077,7,$103.96,2.10,$134.07,$82.95,61.63,$135.42
CME,CME Group,0.077,7,$220.83,2.52,$272.85,$218.31,24.98,$319.84
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$49.58,$31.77,56.06,$55.19
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$75.61,$70.98,6.52,$157.46
BP,BP plc,0.076,4,$36.95,3.65,$45.15,$31.12,45.08,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$434.02,$264.02,64.39,$443.20
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$850.27,$670.65,26.78,$997.90
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$252.03,$148.05,70.23,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$144.16,$102.33,40.88,$157.06
NSRGY,Nestle,0.075,1,,6.11,$97.22,$84.97,14.42,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$200.44,$176.62,13.49,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$566.88,$495.54,14.40,$642.47
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$64.30,$50.34,27.73,$66.65
OLN,Olin Corp.,0.074,4,$19.82,4.83,$18.56,$17.73,4.68,$30.25
NYT,New York Times CL A,0.074,3,$69.98,4.55,$65.09,$53.65,21.32,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$269.66,$167.66,60.84,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$11.95,$10.86,10.04,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$81.19,$54.60,48.70,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$103.33,$76.05,35.87,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$59.29,$46.33,27.97,$64.56
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$31.03,$15.26,103.34,$37.33
VAL,Valaris plc,0.073,1,,5.99,$88.56,$43.93,101.59,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$35.67,$29.23,22.03,$93.88
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$143.45,$67.81,111.55,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$338.66,$202.38,67.34,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$54.48,$53.14,2.52,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$27.53,$16.96,62.32,$30.44
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$23.84,$16.25,46.71,$26.34
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$224.51,$154.62,45.20,$232.39
XOM,ExxonMobil Holdings Corp.,0.070,10,$136.72,3.65,$167.03,$104.65,59.61,$174.09
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$47.90,$42.32,13.19,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$236.02,$136.23,73.25,$251.63
XYZ,Block Inc.,0.070,2,$76.00,4.26,$79.81,$48.21,65.55,$86.75
OGN,Organon & Co.,0.070,1,,5.72,$13.74,$5.67,142.33,$13.74
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$26.95,$18.77,43.58,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$76.31,$47.57,60.42,$105.38
NOV,Nov Inc.,0.069,4,$18.55,1.98,$20.24,$11.80,71.53,$21.67
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$189.31,$149.32,26.78,$207.14
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$433.91,$109.70,295.54,$514.00
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$204.46,$125.43,63.01,$252.03
UAN,CVR Partners LP,0.069,1,,5.62,$124.54,$74.15,67.96,$128.59
GLD,SPDR Gold Trust,0.068,6,$1290.12,2.35,$414.17,$306.43,35.16,$509.70
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$292.90,$183.40,59.71,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$30.57,$25.60,19.41,$32.54
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$10.39,$5.19,100.19,$12.63
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$7.49,$4.08,83.58,$10.14
UBS,UBS AG,0.066,4,$44.91,2.66,$53.29,$35.38,50.62,$55.15
RGLD,Royal Gold Inc.,0.066,2,$199.61,5.09,$251.84,$165.85,51.85,$304.97
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$68.54,$39.52,73.43,$83.07
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$10.59,$7.73,37.00,$16.70
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.51,$7.46,81.10,$14.02
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$34.19,$25.55,33.82,$42.07
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.80,$4.73,1.48,$8.26
OZK,Bank OZK,0.065,2,$52.09,3.22,$49.39,$41.16,20.00,$53.18
PRI,Primerica Inc.,0.065,1,,5.36,$299.60,$228.06,31.37,$327.28
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$350.73,$263.58,33.06,$357.18
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$114.12,$39.20,191.12,$223.83
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$209.45,$131.14,59.71,$215.08
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.55,$10.70,17.29,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$21.91,$19.04,15.07,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$30.71,$21.16,45.13,$48.48
SAP,SAP SE,0.063,7,$154.11,2.96,$216.75,$144.97,49.51,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$377.39,$236.73,59.42,$377.39
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$223.96,$180.63,23.99,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$5.08,$3.95,28.61,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$28.34,$22.41,26.46,$31.11
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$355.21,$259.94,36.65,$399.03
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$314.70,$301.45,4.40,$451.28
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$141.44,$104.46,35.40,$153.35
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$15.28,$14.11,8.29,$30.28
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$46.86,$26.34,77.90,$50.89
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$13.55,$10.09,34.29,$18.79
LNC,Lincoln National,0.062,2,$35.35,5.04,$42.59,$31.40,35.64,$47.67
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$10.17,$4.93,106.29,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$4.77,$3.78,26.19,$7.36
GPGI,GPGI Inc.,0.062,1,,5.09,$13.05,$11.22,16.31,$26.77
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$25.74,$21.17,21.59,$36.34
XPO,XPO Logistics,0.060,4,$205.29,4.84,$197.43,$121.48,62.52,$232.05
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$133.88,$92.99,43.97,$143.13
MET,MetLife Inc.,0.060,2,$84.61,2.76,$94.67,$66.41,42.55,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$49.36,$36.55,35.05,$50.06
MS,Morgan Stanley,0.059,5,$209.04,3.54,$210.11,$137.90,52.36,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$85.18,$67.81,25.62,$98.03
LEA,Lear Corp.,0.059,3,$134.06,2.61,$125.15,$94.25,32.79,$150.00
OKE,ONEOK Inc.,0.059,2,$86.94,3.08,$94.97,$61.67,54.00,$97.90
AME,Ametek Inc.,0.059,2,$241.94,4.87,$240.25,$178.41,34.66,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$612.87,$348.63,75.79,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1006.60,$691.63,45.54,$1153.99
BRCC,BRC Inc.,0.058,1,,4.79,$0.80,$0.60,33.33,$1.86
MP,MP Materials Corp.,0.058,1,,4.74,$53.75,$37.81,42.16,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$91.01,$57.50,58.28,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$412.45,$231.99,77.79,$500.57
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$206.31,$101.79,102.68,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$87.48,$43.52,101.01,$100.00
CHD,Church & Dwight,0.057,2,$96.88,4.58,$98.12,$80.29,22.21,$105.37
ALAB,Astera Labs Inc,0.057,1,,4.65,$288.26,$97.89,194.47,$499.48
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$93.29,$68.44,36.31,$114.68
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$244.94,$172.82,41.73,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$53.09,$42.07,26.19,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$151.04,$62.68,140.97,$271.78
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$48.77,$40.15,21.47,$57.69
OC,Owens Corning,0.055,3,$158.94,2.86,$147.05,$95.63,53.77,$159.88
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$26.87,$17.74,51.47,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$10.97,$8.20,33.78,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.58,$1.15,37.39,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$46.25,$23.65,95.56,$54.01
BX,Blackstone Group,0.054,4,$117.67,3.30,$142.75,$99.78,43.06,$182.67
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$45.02,$44.30,1.63,$65.13
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$31.21,$18.64,67.44,$39.01
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$105.67,$78.68,34.30,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$50.60,$38.34,31.98,$52.92
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$379.22,$106.03,257.65,$487.91
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$45.59,$34.84,30.86,$46.74
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$141.00,$111.01,27.02,$142.84
OMC,Omnicom Group,0.053,4,$72.83,2.53,$87.02,$64.98,33.92,$88.55
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$141.15,$133.12,6.03,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.50,$3.42,90.06,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$83.87,$67.23,24.75,$90.56
MPLX,MPLX LP,0.052,2,$56.33,3.90,$58.84,$44.22,33.06,$60.16
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$80.88,$36.67,120.56,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$44.68,$33.67,32.70,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$269.57,$260.96,3.30,$337.56
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$5.10,$2.87,77.70,$5.18
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$26.10,$18.94,37.80,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$94.13,$71.73,31.23,$112.30
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$40.37,$38.86,3.89,$78.02
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$264.75,$189.40,39.78,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$19.96,$18.88,5.72,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$112.94,$91.35,23.63,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$31.64,$24.43,29.51,$34.76
CRL,Charles River Labs,0.050,2,$226.79,3.41,$295.98,$144.26,105.17,$297.80
FTNT,Fortinet Inc.,0.050,1,,4.09,$150.59,$73.55,104.75,$172.09
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$328.99,$156.71,109.94,$331.41
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$32.09,$21.90,46.53,$34.81
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.65,$9.43,12.94,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$234.63,$155.87,50.53,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$148.05,$111.55,32.72,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$443.01,$272.49,62.58,$748.89
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4401.75,$3133.55,40.47,$5983.34
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$40.30,$28.88,39.54,$54.63
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.00,$4.27,40.52,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$26.17,$26.17,0.00,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.81,$197.26,$110.36,78.74,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$64.39,$28.24,128.01,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$15.76,$8.60,83.26,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$179.82,$178.08,0.98,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$49.99,$40.34,23.92,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$48.60,$39.32,23.60,$67.95
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$154.51,$85.15,81.46,$184.40
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$12.72,$10.72,18.66,$23.49
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6313.90,$5501.01,14.78,$8618.28
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$110.45,$47.83,130.92,$166.86
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.28,$5.05,4.55,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$220.80,$98.44,124.30,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$139.54,$86.64,61.06,$156.73
NRP,Natural Resource Partners,0.045,1,,3.69,$104.82,$94.82,10.55,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$189.16,$156.70,20.71,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$284.39,$84.35,237.15,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$214.24,$88.00,143.45,$217.96
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$108.29,$69.88,54.97,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$82.60,$61.40,34.53,$89.82
PGEN,Precigen Inc.,0.044,1,,3.61,$7.28,$2.94,147.62,$7.32
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$81.61,$64.33,26.86,$85.34
PSX,Phillips 66,0.043,6,$169.05,2.96,$242.73,$118.61,104.65,$246.54
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$18.28,$13.14,39.12,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$13.35,$12.26,8.89,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$105.70,$53.34,98.16,$114.53
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$75.03,$42.10,78.22,$100.00
SA,Seabridge Gold Inc.,0.043,1,,3.52,$33.10,$15.98,107.13,$40.06
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$36.92,$11.54,219.93,$37.97
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$400.20,$193.87,106.43,$438.93
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$354.94,$214.97,65.11,$392.91
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$42.51,$38.04,11.75,$53.62
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$32.49,$15.88,104.60,$33.41
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$60.88,$44.08,38.11,$67.81
NRG,NRG Energy Inc.,0.042,1,,3.44,$116.71,$112.50,3.74,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$120.97,$98.41,22.92,$132.17
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$128.23,$81.09,58.13,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$40.85,$33.32,22.60,$51.32
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$108.63,$94.30,15.20,$119.81
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$22.07,$14.77,49.42,$29.77
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$18.61,$11.65,59.74,$22.36
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$111.62,$84.64,31.88,$138.77
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$187.88,$155.55,20.78,$213.18
STZ,Constellation Brands,0.039,4,$139.09,1.58,$134.63,$123.82,8.73,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$381.29,$256.46,48.67,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$47.10,$35.07,34.30,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$67.59,$45.54,48.42,$68.82
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$69.09,$51.48,34.21,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$185.33,$102.75,80.37,$195.18
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$46.29,$34.20,35.35,$61.21
IBP,Installed Building Products,0.038,2,$229.84,3.07,$244.91,$192.75,27.06,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$18.30,$14.15,29.33,$19.04
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$90.08,$72.30,24.59,$96.29
FPH,Five Point Holdings LLC,0.038,1,,3.11,$5.15,$4.60,11.96,$6.64
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$518.81,$263.45,96.93,$1005.68
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$573.60,$428.58,33.84,$687.50
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$332.78,$242.59,37.18,$337.26
AEP,American Electric Power,0.037,3,$136.81,1.72,$126.27,$102.52,23.17,$139.52
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.84,$255.84,$172.53,48.29,$284.60
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.78,$119.25,$77.32,54.23,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$157.84,$122.00,29.38,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$38.50,$33.88,13.64,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$19.83,$12.94,53.25,$20.11
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$60.37,$49.67,21.54,$76.49
ONON,On Holding AG,0.036,4,$35.42,2.88,$29.71,$29.71,0.00,$51.08
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$321.53,$118.30,171.79,$341.95
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$97.41,$65.96,47.68,$120.79
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$148.71,$135.39,9.84,$170.14
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$158.79,$39.52,301.80,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$178.33,$150.00,18.89,$204.82
CPAY,Corpay Inc.,0.036,1,,2.99,$414.88,$252.84,64.09,$425.95
TPG,Tpg Inc,0.036,1,,2.92,$52.32,$36.07,45.05,$67.83
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$103.72,$94.85,9.35,$135.16
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$75.43,$53.37,41.33,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$72.44,$53.69,34.92,$97.36
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$106.36,$91.42,16.34,$130.44
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$28.95,$22.81,26.92,$30.87
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$182.06,$100.99,80.28,$186.93
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$312.43,$262.75,18.91,$416.69
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$301.33,$141.11,113.54,$305.08
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$288.56,$146.95,96.37,$306.67
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$75.37,$61.36,22.83,$107.38
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$21.25,$19.53,8.81,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$702.10,$575.06,22.09,$716.39
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$23.65,$19.23,22.98,$32.13
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$46.45,$38.04,22.11,$78.99
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$177.49,$133.83,32.62,$260.02
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$313.47,$300.66,4.26,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.55,$137.06,$80.99,69.23,$138.75
MIDD,Middleby Corp.,0.034,1,,2.82,$112.23,$88.87,26.29,$148.55
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$208.34,$160.81,29.56,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$88.73,$56.34,57.49,$106.58
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$107.27,$87.06,23.21,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.05,$24.92,$20.60,20.97,$27.28
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$215.88,$199.40,8.26,$289.87
WPM,Wheaton Precious Metals Corp.,0.033,2,$112.32,2.67,$149.39,$91.06,64.06,$165.25
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$11.58,$8.69,33.26,$22.69
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$383.25,$287.20,33.44,$484.06
FER,Ferrovial Se,0.033,1,,2.72,$63.37,$52.14,21.54,$74.07
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$22.02,$14.20,55.07,$22.71
ATS,Ats Corp,0.033,1,,2.67,$19.40,$19.14,1.36,$35.82
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.15,$406.35,$353.99,14.79,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$50.03,$42.20,18.55,$109.50
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$188.25,$155.52,21.05,$273.70
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$823.60,$488.30,68.67,$927.15
WMB,Williams Cos.,0.032,3,$74.34,2.57,$71.67,$54.36,31.84,$79.49
CSX,CSX Corp.,0.032,3,$47.53,2.15,$51.05,$31.48,62.17,$53.60
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$145.87,$119.27,22.30,$282.95
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$324.00,$201.34,60.92,$335.94
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$539.89,$374.17,44.29,$553.69
LII,Lennox International,0.032,1,,2.60,$406.28,$406.28,0.00,$609.34
GGG,Graco Inc.,0.032,1,,2.63,$81.92,$72.23,13.42,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$7.19,$5.91,21.66,$9.47
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$150.93,$116.69,29.34,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$84.41,$78.02,8.19,$134.56
MAS,Masco Corp.,0.031,3,$81.37,1.33,$73.85,$57.76,27.86,$83.64
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.88,$7.94,11.84,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$374.58,$230.45,62.54,$413.25
A,Agilent Technologies,0.031,2,$132.83,2.53,$157.03,$108.14,45.21,$159.31
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$239.59,$187.63,27.69,$265.94
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$40.66,$37.42,8.66,$69.65
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$13.58,$11.45,18.60,$17.27
RLI,RLI Corp.,0.031,2,$59.07,1.48,$65.14,$45.27,43.89,$66.91
WFRD,Weatherford International plc,0.031,1,,2.51,$91.20,$54.96,65.94,$112.79
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$2.07,$0.93,122.58,$6.98
RMD,ResMed Inc.,0.031,1,,2.54,$229.76,$180.27,27.45,$291.57
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$27.16,$25.34,7.18,$28.60
