Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$100.85,$80.82,24.78,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$13.52,$13.15,2.81,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$65.86,$41.73,57.82,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$64.04,$36.86,73.74,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.83,$3.55,36.06,$6.30
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$319.97,$158.79,101.51,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$135.04,$98.73,36.78,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$378.01,$259.83,45.48,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$34.87,$27.68,25.98,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$476.43,$227.48,109.44,$625.72
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$109.93,$64.79,69.67,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$50.82,$37.31,36.21,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$261.75,$154.50,69.42,$265.25
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$218.50,$131.52,66.13,$222.85
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$105.62,$77.32,36.60,$118.62
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$36.44,$17.94,103.12,$38.37
RHI,Robert Half International,0.079,2,$30.70,5.93,$45.31,$21.08,114.94,$46.09
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$291.52,$190.12,53.33,$370.86
MANU,Manchester United plc,0.078,3,$22.93,2.41,$22.10,$14.59,51.47,$24.45
CME,CME Group,0.077,7,$220.83,2.52,$285.80,$218.31,30.91,$319.84
COP,ConocoPhillips,0.077,7,$103.96,2.10,$130.35,$82.95,57.14,$135.88
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$47.82,$34.36,39.17,$55.19
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$77.34,$70.98,8.96,$153.54
BP,BP plc,0.076,4,$36.95,3.65,$42.15,$31.12,35.44,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$432.42,$262.49,64.74,$447.03
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$893.39,$676.89,31.98,$997.90
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$276.69,$148.05,86.89,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$139.59,$102.49,36.20,$157.06
NSRGY,Nestle,0.075,1,,6.11,$97.19,$84.97,14.38,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$200.09,$176.62,13.29,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$570.76,$495.54,15.18,$642.47
OLN,Olin Corp.,0.074,4,$19.82,4.83,$17.15,$16.89,1.54,$29.90
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$62.36,$50.34,23.88,$66.65
NYT,New York Times CL A,0.074,3,$69.98,4.55,$68.16,$53.65,27.05,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$241.00,$171.05,40.89,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.53,$10.86,15.38,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$80.07,$54.60,46.65,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$107.85,$76.05,41.81,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$59.69,$46.33,28.84,$64.56
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$34.53,$15.26,126.28,$37.33
VAL,Valaris plc,0.073,1,,5.99,$86.29,$46.70,84.78,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$35.66,$29.23,22.00,$93.88
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$134.92,$67.81,98.97,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$336.42,$202.38,66.23,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$56.13,$53.14,5.63,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$28.10,$16.96,65.68,$30.44
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$226.26,$154.62,46.33,$232.39
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$24.52,$16.48,48.79,$26.34
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$47.55,$42.32,12.36,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$241.89,$137.77,75.58,$263.88
XYZ,Block Inc.,0.070,2,$76.00,4.26,$83.57,$48.21,73.35,$86.92
OGN,Organon & Co.,0.070,1,,5.72,$13.76,$5.67,142.68,$13.77
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$27.13,$18.77,44.54,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$72.93,$47.28,54.25,$104.75
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$198.63,$125.43,58.36,$252.03
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$456.24,$109.70,315.90,$514.00
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$190.34,$149.32,27.47,$207.14
UAN,CVR Partners LP,0.069,1,,5.62,$125.28,$74.15,68.95,$128.59
NOV,Nov Inc.,0.068,4,$18.55,1.98,$20.99,$12.06,74.05,$21.67
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$292.23,$183.40,59.34,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$30.61,$25.60,19.57,$32.16
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$10.58,$5.19,103.85,$12.63
GLD,SPDR Gold Trust,0.067,6,$1293.45,2.35,$408.89,$314.64,29.95,$509.70
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$7.49,$4.08,83.58,$10.14
UBS,UBS AG,0.066,4,$44.91,2.66,$54.90,$35.38,55.17,$55.15
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$63.67,$39.12,62.76,$82.22
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.54,$7.46,81.50,$14.12
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.79,$4.72,1.48,$8.17
OZK,Bank OZK,0.065,2,$52.09,3.22,$49.40,$41.16,20.02,$53.18
RGLD,Royal Gold Inc.,0.065,2,$199.61,5.09,$262.85,$167.81,56.64,$304.97
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$11.62,$7.73,50.32,$16.70
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$33.80,$26.25,28.76,$42.07
PRI,Primerica Inc.,0.065,1,,5.36,$290.39,$227.14,27.85,$325.96
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$118.65,$42.69,177.93,$223.83
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$348.68,$263.58,32.29,$357.18
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$197.67,$131.14,50.73,$216.90
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.68,$10.70,18.50,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$20.32,$19.04,6.72,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$29.62,$21.16,39.98,$46.98
SAP,SAP SE,0.063,7,$154.11,2.96,$221.54,$144.97,52.82,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$387.70,$236.73,63.77,$396.23
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$223.58,$180.63,23.78,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$4.94,$3.95,25.06,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$27.22,$22.41,21.46,$31.11
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$370.69,$259.94,42.61,$399.03
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$140.70,$107.04,31.45,$153.35
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$296.11,$294.75,0.46,$451.28
LNC,Lincoln National,0.062,2,$35.35,5.04,$43.29,$31.40,37.87,$47.67
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$48.21,$26.34,83.03,$50.89
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$14.40,$14.11,2.06,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$13.64,$10.09,35.18,$18.79
GPGI,GPGI Inc.,0.062,1,,5.09,$13.25,$11.22,18.09,$26.77
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$10.09,$4.93,104.67,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$4.70,$3.78,24.34,$7.12
XPO,XPO Logistics,0.060,4,$205.29,4.84,$188.56,$121.48,55.22,$232.05
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$25.53,$20.92,22.04,$35.92
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$129.89,$92.99,39.68,$143.13
MET,MetLife Inc.,0.060,2,$84.61,2.76,$96.51,$66.41,45.32,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$50.10,$36.55,37.07,$50.78
MS,Morgan Stanley,0.059,5,$209.04,3.54,$214.77,$142.43,50.79,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$81.84,$67.31,21.59,$97.30
LEA,Lear Corp.,0.059,3,$134.06,2.61,$124.02,$94.25,31.59,$150.00
AME,Ametek Inc.,0.059,2,$241.94,4.87,$236.25,$178.41,32.42,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$623.68,$348.63,78.89,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1033.99,$710.71,45.49,$1153.99
OKE,ONEOK Inc.,0.058,2,$86.94,3.08,$94.76,$61.67,53.66,$97.90
BRCC,BRC Inc.,0.058,1,,4.79,$8.44,$6.00,40.67,$18.55
MP,MP Materials Corp.,0.058,1,,4.74,$56.13,$37.81,48.45,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$100.71,$57.50,75.15,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$405.42,$231.54,75.10,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$203.92,$101.79,100.33,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$88.63,$43.52,103.65,$100.00
CHD,Church & Dwight,0.057,2,$96.88,4.58,$101.26,$80.29,26.12,$105.37
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$100.96,$70.11,44.00,$114.68
ALAB,Astera Labs Inc,0.057,1,,4.65,$289.47,$97.89,195.71,$499.48
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$242.22,$172.82,40.16,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$53.04,$42.07,26.08,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$148.98,$65.69,126.79,$271.78
OC,Owens Corning,0.055,3,$158.94,2.86,$143.13,$95.63,49.67,$159.88
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$45.02,$39.90,12.83,$57.33
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$26.79,$17.74,51.01,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$12.12,$8.20,47.80,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.72,$1.15,49.57,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$45.65,$25.72,77.49,$54.01
BX,Blackstone Group,0.054,4,$117.67,3.30,$142.39,$99.78,42.70,$182.67
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$31.27,$20.08,55.73,$38.96
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$44.67,$43.69,2.24,$65.13
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$354.97,$109.39,224.50,$487.91
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$103.55,$78.68,31.61,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$49.78,$38.34,29.84,$52.92
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$44.81,$34.84,28.62,$46.74
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$139.65,$112.77,23.84,$142.84
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$135.12,$133.55,1.18,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.34,$3.42,85.38,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$81.94,$67.23,21.88,$90.56
OMC,Omnicom Group,0.052,4,$72.83,2.53,$88.28,$64.98,35.86,$89.57
MPLX,MPLX LP,0.052,2,$56.33,3.90,$59.25,$44.22,33.99,$60.16
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$78.30,$39.85,96.49,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$44.18,$33.67,31.21,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$265.00,$259.85,1.98,$337.56
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$5.65,$2.87,96.86,$5.66
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$25.26,$18.94,33.37,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$92.99,$71.73,29.64,$108.27
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$39.60,$38.17,3.75,$77.02
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$255.48,$189.40,34.89,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$19.63,$18.88,3.97,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$114.22,$91.35,25.04,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$32.18,$24.43,31.72,$33.82
CRL,Charles River Labs,0.050,2,$226.79,3.41,$291.50,$144.26,102.07,$303.31
FTNT,Fortinet Inc.,0.050,1,,4.09,$166.00,$73.55,125.70,$173.89
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$326.26,$157.43,107.24,$343.18
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$32.61,$21.90,48.90,$34.81
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.67,$9.43,13.15,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$230.28,$155.87,47.74,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$153.62,$111.55,37.71,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$414.36,$313.00,32.38,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$39.64,$28.88,37.26,$54.63
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$3913.21,$3133.55,24.88,$5983.34
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.04,$4.57,32.17,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$26.33,$24.75,6.38,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.78,$204.72,$110.36,85.50,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$64.75,$28.24,129.28,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$15.35,$8.60,78.49,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$135.09,$120.40,12.20,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$49.31,$40.34,22.24,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$49.09,$39.32,24.85,$67.95
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$110.50,$51.76,113.49,$166.86
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$12.34,$10.72,15.11,$23.49
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$148.48,$86.58,71.49,$184.40
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6396.27,$5501.01,16.27,$8618.28
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.42,$5.05,7.33,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$237.78,$98.44,141.55,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$136.98,$87.24,57.02,$156.73
NRP,Natural Resource Partners,0.045,1,,3.69,$112.72,$94.82,18.88,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$179.05,$156.70,14.26,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$279.20,$85.94,224.88,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$215.59,$88.00,144.99,$231.81
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$107.27,$69.88,53.51,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$83.42,$61.40,35.86,$89.30
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$86.60,$64.33,34.62,$87.51
PGEN,Precigen Inc.,0.044,1,,3.61,$6.95,$2.99,132.44,$7.72
PSX,Phillips 66,0.043,6,$169.05,2.96,$244.01,$123.09,98.24,$246.95
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$16.51,$13.14,25.65,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$14.65,$12.26,19.49,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$105.74,$53.34,98.24,$114.53
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$77.76,$42.10,84.70,$100.00
SA,Seabridge Gold Inc.,0.043,1,,3.52,$32.39,$16.45,96.90,$40.06
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$389.34,$193.87,100.83,$438.93
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$34.71,$11.85,192.91,$37.97
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$41.46,$37.60,10.27,$53.00
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$33.20,$15.88,109.07,$34.16
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$370.87,$223.41,66.00,$392.91
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$61.32,$44.08,39.11,$67.81
NRG,NRG Energy Inc.,0.042,1,,3.44,$111.12,$110.65,0.42,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$122.07,$97.72,24.92,$131.23
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$124.37,$81.09,53.37,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$42.83,$33.32,28.54,$50.02
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$106.35,$94.30,12.78,$119.81
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$110.60,$84.64,30.67,$138.77
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$20.90,$14.77,41.50,$29.77
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$182.07,$155.55,17.05,$213.18
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$17.36,$11.65,49.01,$22.36
STZ,Constellation Brands,0.039,4,$139.09,1.58,$130.69,$123.82,5.55,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$387.59,$256.46,51.13,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$45.00,$35.07,28.31,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$68.99,$45.54,51.49,$69.90
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$65.79,$51.48,27.80,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$193.33,$102.75,88.16,$195.93
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$45.61,$34.20,33.36,$61.21
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$90.21,$72.30,24.77,$96.29
IBP,Installed Building Products,0.038,2,$229.84,3.07,$245.56,$192.75,27.40,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$16.60,$14.18,17.07,$19.04
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$470.52,$266.13,76.80,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$5.11,$4.60,11.09,$6.64
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$563.85,$432.13,30.48,$687.50
AEP,American Electric Power,0.037,3,$136.81,1.72,$122.31,$102.52,19.30,$139.52
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$335.11,$242.07,38.44,$341.06
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.81,$266.16,$180.48,47.47,$284.60
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.74,$120.12,$77.56,54.87,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$157.58,$122.00,29.16,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$38.53,$33.88,13.72,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$20.18,$12.94,55.95,$20.49
ONON,On Holding AG,0.036,4,$35.42,2.88,$28.85,$28.55,1.05,$51.08
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$58.79,$49.67,18.36,$76.49
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$328.00,$118.30,177.26,$341.95
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$153.86,$135.39,13.64,$170.14
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$103.39,$65.96,56.75,$120.79
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$141.68,$44.06,221.56,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$175.09,$150.00,16.73,$204.82
TPG,Tpg Inc,0.036,1,,2.92,$53.97,$36.07,49.63,$67.83
CPAY,Corpay Inc.,0.036,1,,2.99,$407.88,$252.84,61.32,$425.95
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$103.09,$95.00,8.52,$134.83
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$27.75,$22.81,21.66,$30.87
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$108.87,$91.42,19.09,$127.51
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$72.54,$53.37,35.92,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$73.31,$53.69,36.54,$96.56
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$287.82,$141.11,103.97,$307.94
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$176.27,$100.99,74.54,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$340.39,$262.75,29.55,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$281.88,$146.95,91.82,$306.67
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$74.43,$61.36,21.30,$107.38
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$20.79,$19.53,6.45,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$707.24,$576.78,22.62,$716.39
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$45.35,$38.04,19.22,$78.99
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$23.39,$19.23,21.63,$32.13
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$183.64,$133.83,37.22,$253.49
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$310.76,$295.75,5.08,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.51,$130.51,$82.42,58.35,$138.75
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$179.08,$160.81,11.36,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$89.28,$56.34,58.47,$106.58
MIDD,Middleby Corp.,0.034,1,,2.82,$112.75,$88.87,26.87,$148.55
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$107.72,$87.06,23.73,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.02,$23.64,$20.60,14.76,$27.28
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$208.05,$199.40,4.34,$289.87
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$21.57,$14.20,51.90,$22.71
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$11.56,$8.69,33.03,$21.67
ATS,Ats Corp,0.033,1,,2.67,$19.21,$18.88,1.75,$35.82
FER,Ferrovial Se,0.033,1,,2.72,$58.73,$52.14,12.64,$74.07
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$380.61,$287.01,32.61,$483.75
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$191.77,$155.52,23.31,$271.36
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.12,$417.82,$353.99,18.03,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$46.84,$42.20,11.00,$109.50
CSX,CSX Corp.,0.032,3,$47.53,2.15,$51.28,$31.48,62.90,$53.60
WMB,Williams Cos.,0.032,3,$74.34,2.57,$73.73,$54.36,35.63,$79.49
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$755.47,$488.30,54.71,$927.15
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$541.69,$374.17,44.77,$555.69
WPM,Wheaton Precious Metals Corp.,0.032,2,$112.32,2.63,$153.33,$92.01,66.64,$165.03
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$310.71,$201.34,54.32,$335.94
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$153.00,$119.27,28.28,$282.95
LII,Lennox International,0.032,1,,2.60,$393.39,$387.45,1.53,$587.27
GGG,Graco Inc.,0.032,1,,2.63,$79.29,$72.23,9.77,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$7.50,$6.06,23.76,$9.47
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$141.93,$116.69,21.63,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$84.95,$78.02,8.88,$134.56
MAS,Masco Corp.,0.031,3,$81.37,1.33,$73.25,$57.51,27.37,$83.27
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.56,$7.94,7.81,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$368.40,$230.45,59.86,$413.25
A,Agilent Technologies,0.031,2,$132.83,2.53,$153.84,$108.14,42.26,$163.75
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$235.39,$187.63,25.45,$265.94
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$13.59,$11.45,18.69,$17.27
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$41.44,$37.42,10.74,$68.17
RLI,RLI Corp.,0.031,2,$59.07,1.48,$64.31,$45.27,42.06,$67.00
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$26.52,$25.24,5.07,$28.48
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$2.53,$0.93,172.04,$6.98
WFRD,Weatherford International plc,0.031,1,,2.51,$93.79,$59.53,57.55,$112.79
RMD,ResMed Inc.,0.031,1,,2.54,$240.33,$179.75,33.70,$281.89
