Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$104.75,$80.82,29.61,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$13.82,$13.15,5.10,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$66.76,$41.73,59.98,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$62.95,$36.86,70.78,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$5.01,$3.55,41.13,$6.30
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$318.35,$158.79,100.48,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$132.75,$98.73,34.46,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$389.99,$259.83,50.09,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$36.08,$27.68,30.35,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$482.02,$227.57,111.81,$625.99
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$110.93,$64.79,71.21,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$52.03,$37.31,39.45,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$258.77,$154.50,67.49,$261.88
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$221.48,$131.52,68.40,$222.15
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$106.04,$77.56,36.72,$118.98
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$37.71,$17.82,111.62,$37.83
RHI,Robert Half International,0.079,2,$30.70,5.93,$44.35,$21.36,107.63,$46.70
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$272.30,$190.12,43.23,$370.86
MANU,Manchester United plc,0.078,3,$22.93,2.41,$23.72,$14.59,62.58,$24.45
CME,CME Group,0.077,7,$220.83,2.52,$277.93,$218.31,27.31,$319.84
COP,ConocoPhillips,0.077,7,$103.96,2.10,$132.54,$82.95,59.78,$135.88
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$49.34,$33.72,46.32,$55.19
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$77.11,$70.98,8.64,$154.25
BP,BP plc,0.076,4,$36.95,3.65,$43.13,$31.12,38.59,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$444.70,$262.49,69.42,$446.13
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$898.50,$670.65,33.97,$997.90
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$244.34,$148.05,65.04,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$141.72,$102.49,38.28,$157.06
NSRGY,Nestle,0.075,1,,6.11,$99.58,$84.97,17.19,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$195.75,$176.62,10.83,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$566.16,$495.54,14.25,$642.47
OLN,Olin Corp.,0.074,4,$19.82,4.83,$17.29,$17.26,0.17,$30.25
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$63.31,$50.34,25.76,$66.65
NYT,New York Times CL A,0.074,3,$69.98,4.55,$68.65,$53.65,27.96,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$245.55,$171.05,43.55,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.49,$10.86,15.01,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$83.06,$54.60,52.12,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$106.09,$76.05,39.50,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$59.55,$46.33,28.53,$64.56
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$30.70,$15.26,101.18,$37.33
VAL,Valaris plc,0.073,1,,5.99,$85.46,$46.70,83.00,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$36.32,$29.23,24.26,$93.88
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$139.21,$67.81,105.29,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$340.09,$202.38,68.05,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$57.08,$53.14,7.41,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$27.64,$16.96,62.97,$30.44
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$223.51,$154.62,44.55,$232.39
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$24.22,$16.25,49.05,$26.34
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$47.10,$42.32,11.29,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$256.99,$137.77,86.54,$263.88
XYZ,Block Inc.,0.070,2,$76.00,4.26,$82.13,$48.21,70.36,$86.75
OGN,Organon & Co.,0.070,1,,5.72,$13.75,$5.67,142.50,$13.76
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$27.42,$18.77,46.08,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$73.67,$47.28,55.82,$104.75
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$198.84,$125.43,58.53,$252.03
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$448.57,$109.70,308.91,$514.00
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$187.55,$149.32,25.60,$207.14
UAN,CVR Partners LP,0.069,1,,5.62,$127.15,$74.15,71.48,$128.59
NOV,Nov Inc.,0.068,4,$18.55,1.98,$19.88,$12.06,64.84,$21.67
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$296.07,$183.40,61.43,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$30.64,$25.60,19.69,$32.54
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$10.83,$5.19,108.67,$12.63
GLD,SPDR Gold Trust,0.067,6,$1293.45,2.35,$426.33,$309.67,37.67,$509.70
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$7.44,$4.08,82.35,$10.14
UBS,UBS AG,0.066,4,$44.91,2.66,$54.05,$35.38,52.77,$55.15
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$63.08,$39.12,61.25,$82.22
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.88,$4.72,3.39,$8.26
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.49,$7.46,80.83,$14.12
OZK,Bank OZK,0.065,2,$52.09,3.22,$49.10,$41.16,19.29,$53.18
RGLD,Royal Gold Inc.,0.065,2,$199.61,5.09,$266.08,$167.81,58.56,$304.97
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$11.49,$7.73,48.64,$16.70
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$35.31,$25.82,36.75,$42.07
PRI,Primerica Inc.,0.065,1,,5.36,$297.97,$227.14,31.18,$325.96
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$112.30,$42.69,163.06,$223.83
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$352.86,$263.58,33.87,$357.18
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$201.53,$131.14,53.68,$216.90
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.65,$10.70,18.22,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$20.71,$19.04,8.77,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$31.88,$21.16,50.66,$47.03
SAP,SAP SE,0.063,7,$154.11,2.96,$216.14,$144.97,49.09,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$389.56,$236.73,64.56,$389.56
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$224.30,$180.63,24.18,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$5.05,$3.95,27.85,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$28.16,$22.41,25.66,$31.11
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$361.09,$259.94,38.91,$399.03
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$143.38,$107.04,33.95,$153.35
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$307.40,$301.45,1.97,$451.28
LNC,Lincoln National,0.062,2,$35.35,5.04,$42.50,$31.40,35.35,$47.67
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$46.91,$26.34,78.09,$50.89
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$14.57,$14.11,3.26,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$13.79,$10.09,36.67,$18.79
GPGI,GPGI Inc.,0.062,1,,5.09,$13.52,$11.22,20.50,$26.77
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$10.04,$4.93,103.65,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$4.86,$3.78,28.57,$7.30
XPO,XPO Logistics,0.060,4,$205.29,4.84,$193.20,$121.48,59.04,$232.05
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$25.71,$20.92,22.90,$35.92
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$133.95,$92.99,44.05,$143.13
MET,MetLife Inc.,0.060,2,$84.61,2.76,$95.69,$66.41,44.09,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$50.10,$36.55,37.07,$50.28
MS,Morgan Stanley,0.059,5,$209.04,3.54,$215.73,$142.43,51.46,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$84.31,$67.81,24.33,$98.03
LEA,Lear Corp.,0.059,3,$134.06,2.61,$123.98,$94.25,31.54,$150.00
AME,Ametek Inc.,0.059,2,$241.94,4.87,$241.81,$178.41,35.54,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$606.56,$348.63,73.98,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1055.90,$710.71,48.57,$1153.99
OKE,ONEOK Inc.,0.058,2,$86.94,3.08,$92.34,$61.67,49.73,$97.90
BRCC,BRC Inc.,0.058,1,,4.79,$8.41,$6.00,40.17,$18.55
MP,MP Materials Corp.,0.058,1,,4.74,$59.83,$37.81,58.24,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$93.34,$57.50,62.33,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$406.05,$231.54,75.37,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$201.74,$101.79,98.19,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$86.46,$43.52,98.67,$100.00
CHD,Church & Dwight,0.057,2,$96.88,4.58,$102.25,$80.29,27.35,$105.37
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$95.64,$70.11,36.41,$114.68
ALAB,Astera Labs Inc,0.057,1,,4.65,$281.23,$97.89,187.29,$499.48
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$244.37,$172.82,41.40,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$52.40,$42.07,24.55,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$146.53,$65.04,125.29,$271.78
OC,Owens Corning,0.055,3,$158.94,2.86,$146.00,$95.63,52.67,$159.88
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$48.22,$40.15,20.10,$57.69
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$27.25,$17.74,53.61,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$11.89,$8.20,45.00,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.63,$1.15,41.74,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$48.46,$25.56,89.59,$54.01
BX,Blackstone Group,0.054,4,$117.67,3.30,$142.94,$99.78,43.26,$182.67
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$33.17,$19.52,69.93,$38.96
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$44.14,$43.82,0.73,$65.13
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$366.28,$109.39,234.84,$487.91
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$106.59,$78.68,35.47,$109.75
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$45.23,$34.84,29.82,$46.74
FAST,Fastenal,0.054,2,$48.03,2.72,$50.61,$38.34,32.00,$52.92
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$140.33,$112.77,24.44,$142.84
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$140.34,$133.12,5.42,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.44,$3.42,88.30,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$83.50,$67.23,24.20,$90.56
OMC,Omnicom Group,0.052,4,$72.83,2.53,$88.45,$64.98,36.12,$89.57
MPLX,MPLX LP,0.052,2,$56.33,3.90,$58.49,$44.22,32.27,$60.16
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$79.91,$38.79,106.01,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$44.27,$33.67,31.48,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$268.81,$260.96,3.01,$337.56
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$5.21,$2.87,81.53,$5.28
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$26.10,$18.94,37.80,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$95.02,$71.73,32.47,$110.73
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$39.49,$38.86,1.62,$78.02
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$266.18,$189.40,40.54,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$19.61,$18.88,3.87,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$113.08,$91.35,23.79,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$31.98,$24.43,30.90,$33.82
CRL,Charles River Labs,0.050,2,$226.79,3.41,$298.75,$144.26,107.09,$299.32
FTNT,Fortinet Inc.,0.050,1,,4.09,$153.23,$73.55,108.33,$172.09
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$333.44,$157.43,111.80,$334.10
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$31.88,$21.90,45.57,$34.81
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.73,$9.43,13.79,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$230.09,$155.87,47.62,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$155.17,$111.55,39.10,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$426.58,$303.10,40.74,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$40.79,$28.88,41.24,$54.63
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4210.82,$3133.55,34.38,$5983.34
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$5.78,$4.57,26.48,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$27.33,$24.75,10.42,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.78,$194.75,$110.36,76.47,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$65.34,$28.24,131.37,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$16.27,$8.60,89.19,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$126.46,$126.46,0.00,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$49.28,$40.34,22.16,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$48.72,$39.32,23.91,$67.95
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$107.97,$51.76,108.60,$166.86
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$12.42,$10.72,15.86,$23.49
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$151.72,$86.58,75.24,$184.40
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6401.65,$5501.01,16.37,$8618.28
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.28,$5.05,4.55,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$222.10,$98.44,125.62,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$136.12,$87.24,56.03,$156.73
NRP,Natural Resource Partners,0.045,1,,3.69,$108.38,$94.82,14.30,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$186.77,$156.70,19.19,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$282.38,$85.94,228.58,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$225.90,$88.00,156.70,$226.22
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$109.03,$69.88,56.02,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$82.87,$61.40,34.97,$89.57
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$86.61,$64.33,34.63,$87.51
PGEN,Precigen Inc.,0.044,1,,3.61,$7.39,$2.99,147.16,$7.50
PSX,Phillips 66,0.043,6,$169.05,2.96,$240.46,$123.09,95.35,$246.95
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$18.03,$13.14,37.21,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$14.96,$12.26,22.02,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$107.42,$53.34,101.39,$114.53
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$77.37,$42.10,83.78,$100.00
SA,Seabridge Gold Inc.,0.043,1,,3.52,$34.78,$16.32,113.11,$40.06
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$405.71,$193.87,109.27,$438.93
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$36.36,$11.60,213.45,$37.97
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$32.84,$15.88,106.80,$33.75
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$42.19,$38.04,10.91,$53.62
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$364.69,$223.41,63.24,$392.91
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$61.70,$44.08,39.97,$67.81
NRG,NRG Energy Inc.,0.042,1,,3.44,$113.91,$111.30,2.35,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$124.59,$98.41,26.60,$132.17
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$130.79,$81.09,61.29,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$41.24,$33.32,23.77,$51.10
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$108.68,$94.30,15.25,$119.81
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$115.17,$84.64,36.07,$138.77
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$21.56,$14.77,45.97,$29.77
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$186.05,$155.55,19.61,$213.18
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$18.13,$11.65,55.62,$22.36
STZ,Constellation Brands,0.039,4,$139.09,1.58,$134.77,$123.82,8.84,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$384.56,$256.46,49.95,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$44.64,$35.07,27.29,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$68.64,$45.54,50.72,$69.05
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$65.16,$51.48,26.57,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$192.30,$102.75,87.15,$195.18
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$48.26,$34.20,41.11,$61.21
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$90.75,$72.30,25.52,$96.29
IBP,Installed Building Products,0.038,2,$229.84,3.07,$245.79,$192.75,27.52,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$18.17,$14.18,28.14,$19.04
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$481.13,$266.13,80.79,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$5.08,$4.60,10.43,$6.64
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$557.77,$432.13,29.07,$687.50
AEP,American Electric Power,0.037,3,$136.81,1.72,$122.83,$102.52,19.81,$139.52
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$334.95,$242.59,38.07,$339.76
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.81,$271.51,$180.48,50.44,$284.60
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.74,$123.98,$77.56,59.85,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$160.51,$122.00,31.57,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$38.53,$33.88,13.72,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$20.23,$12.94,56.34,$20.49
ONON,On Holding AG,0.036,4,$35.42,2.88,$28.93,$28.67,0.91,$51.08
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$58.68,$49.67,18.14,$76.49
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$312.04,$118.30,163.77,$341.95
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$157.15,$135.39,16.07,$170.14
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$103.81,$65.96,57.38,$120.79
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$159.98,$42.40,277.31,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$179.59,$150.00,19.73,$204.82
TPG,Tpg Inc,0.036,1,,2.92,$52.73,$36.07,46.19,$67.83
CPAY,Corpay Inc.,0.036,1,,2.99,$413.31,$252.84,63.47,$425.95
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$105.67,$94.62,11.68,$134.83
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$28.86,$22.81,26.52,$30.87
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$107.77,$91.42,17.88,$128.12
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$74.78,$53.37,40.12,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$73.30,$53.69,36.52,$96.79
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$289.69,$141.11,105.29,$307.94
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$182.13,$100.99,80.34,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$329.63,$262.75,25.45,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$289.86,$146.95,97.25,$306.67
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$73.63,$61.36,20.00,$107.38
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$20.87,$19.53,6.86,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$703.14,$576.78,21.91,$716.39
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$45.93,$38.04,20.74,$78.99
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$23.50,$19.23,22.20,$32.13
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$184.99,$133.83,38.23,$257.70
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$302.92,$297.12,1.95,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.51,$133.44,$82.42,61.90,$138.75
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$182.68,$160.81,13.60,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$86.05,$56.34,52.73,$106.58
MIDD,Middleby Corp.,0.034,1,,2.82,$113.47,$88.87,27.68,$148.55
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$108.61,$87.06,24.75,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.02,$24.36,$20.60,18.25,$27.28
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$215.59,$199.40,8.12,$289.87
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$21.96,$14.20,54.65,$22.71
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$11.56,$8.69,33.03,$22.29
ATS,Ats Corp,0.033,1,,2.67,$19.69,$19.05,3.36,$35.82
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$393.14,$287.20,36.89,$484.06
FER,Ferrovial Se,0.033,1,,2.72,$63.08,$52.14,20.98,$74.07
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$187.32,$155.52,20.45,$271.36
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.12,$428.12,$353.99,20.94,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$49.83,$42.20,18.08,$109.50
CSX,CSX Corp.,0.032,3,$47.53,2.15,$51.48,$31.48,63.53,$53.60
WMB,Williams Cos.,0.032,3,$74.34,2.57,$71.78,$54.36,32.05,$79.49
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$822.97,$488.30,68.54,$927.15
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$554.10,$374.17,48.09,$555.32
WPM,Wheaton Precious Metals Corp.,0.032,2,$112.32,2.63,$162.89,$92.01,77.04,$165.03
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$311.86,$201.34,54.89,$335.94
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$160.31,$119.27,34.41,$282.95
LII,Lennox International,0.032,1,,2.60,$389.45,$387.90,0.40,$587.27
GGG,Graco Inc.,0.032,1,,2.63,$79.09,$72.23,9.50,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$7.59,$6.05,25.45,$9.47
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$148.69,$116.69,27.42,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$86.61,$78.02,11.01,$134.56
MAS,Masco Corp.,0.031,3,$81.37,1.33,$72.93,$57.51,26.81,$83.27
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.80,$7.94,10.83,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$378.72,$230.45,64.34,$413.25
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$234.02,$187.63,24.72,$265.94
A,Agilent Technologies,0.031,2,$132.83,2.53,$154.90,$108.14,43.24,$160.51
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$13.94,$11.45,21.75,$17.27
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$40.38,$37.42,7.91,$69.42
RLI,RLI Corp.,0.031,2,$59.07,1.48,$65.00,$45.27,43.58,$67.00
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$26.28,$25.24,4.12,$28.48
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$2.41,$0.93,159.14,$6.98
WFRD,Weatherford International plc,0.031,1,,2.51,$88.37,$59.32,48.97,$112.79
RMD,ResMed Inc.,0.031,1,,2.54,$238.01,$179.75,32.41,$290.51
