Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$91.93,$80.82,13.75,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$11.38,$11.14,2.15,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$63.15,$41.73,51.33,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$59.87,$36.86,62.43,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.44,$3.49,27.22,$6.20
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$335.00,$158.79,110.97,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$125.91,$98.73,27.53,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$336.38,$259.83,29.46,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$34.88,$27.68,26.01,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$408.12,$227.48,79.41,$625.72
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$109.51,$65.49,67.22,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$50.22,$37.94,32.37,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$266.42,$154.50,72.44,$273.88
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$215.50,$135.39,59.17,$225.80
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$111.84,$77.32,44.65,$118.62
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$38.98,$16.74,132.86,$39.70
RHI,Robert Half International,0.079,2,$30.70,5.93,$37.38,$21.08,77.32,$46.09
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$248.92,$190.12,30.93,$370.31
MANU,Manchester United plc,0.078,3,$22.93,2.41,$19.69,$14.85,32.59,$24.45
CME,CME Group,0.077,7,$220.83,2.52,$276.01,$217.29,27.02,$318.35
COP,ConocoPhillips,0.077,7,$103.96,2.10,$131.83,$82.95,58.93,$141.62
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$43.44,$34.95,24.29,$54.14
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$71.40,$70.98,0.59,$145.99
BP,BP plc,0.076,4,$36.95,3.65,$44.58,$31.12,43.25,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$385.65,$262.49,46.92,$447.03
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$874.65,$684.98,27.69,$996.84
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$260.21,$148.05,75.76,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$143.28,$103.53,38.39,$157.06
NSRGY,Nestle,0.075,1,,6.11,$94.79,$84.97,11.56,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$168.29,$167.05,0.74,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$552.87,$495.54,11.57,$642.47
OLN,Olin Corp.,0.074,4,$19.82,4.83,$16.84,$16.67,1.02,$29.90
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$60.85,$50.34,20.88,$66.65
NYT,New York Times CL A,0.074,3,$69.98,4.55,$70.21,$53.65,30.87,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$214.38,$182.34,17.57,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.35,$10.86,13.72,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$79.62,$54.60,45.82,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$95.83,$76.05,26.01,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$55.00,$47.10,16.77,$64.48
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$24.43,$15.26,60.09,$37.33
VAL,Valaris plc,0.073,1,,5.99,$83.76,$46.70,79.36,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$29.81,$29.23,1.98,$90.64
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$142.25,$67.81,109.78,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$344.15,$202.09,70.30,$384.81
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$53.51,$51.68,3.54,$73.13
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$25.93,$16.84,53.98,$28.91
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$222.11,$154.62,43.65,$232.39
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$23.54,$16.48,42.84,$26.18
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$42.50,$41.81,1.65,$56.47
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$234.14,$137.77,69.95,$263.88
XYZ,Block Inc.,0.070,2,$76.00,4.26,$76.28,$48.21,58.22,$86.92
OGN,Organon & Co.,0.070,1,,5.72,$13.68,$5.67,141.27,$13.79
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$23.35,$18.77,24.40,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$73.27,$47.28,54.97,$104.75
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$173.00,$125.23,38.15,$251.64
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$568.06,$109.70,417.83,$595.51
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$179.66,$149.32,20.32,$207.14
UAN,CVR Partners LP,0.069,1,,5.62,$133.91,$78.61,70.35,$136.82
NOV,Nov Inc.,0.068,4,$18.55,1.98,$20.07,$12.01,67.11,$21.84
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$280.23,$185.19,51.32,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$28.87,$25.60,12.77,$32.17
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$8.07,$5.19,55.49,$12.63
GLD,SPDR Gold Trust,0.067,6,$1293.45,2.35,$401.17,$336.31,19.29,$509.70
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$6.55,$4.08,60.54,$9.71
UBS,UBS AG,0.066,4,$44.91,2.66,$50.69,$35.38,43.27,$55.99
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$61.93,$39.12,58.31,$82.22
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.39,$4.38,0.23,$8.17
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.90,$7.46,86.33,$15.47
OZK,Bank OZK,0.065,2,$52.09,3.22,$47.88,$41.16,16.33,$53.18
RGLD,Royal Gold Inc.,0.065,2,$199.61,5.09,$249.65,$167.81,48.77,$304.97
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$12.50,$7.73,61.71,$16.70
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$33.03,$28.07,17.67,$42.07
PRI,Primerica Inc.,0.065,1,,5.36,$290.59,$227.14,27.93,$325.96
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$117.97,$51.09,130.91,$223.83
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$314.16,$273.59,14.83,$357.18
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$192.42,$132.93,44.75,$216.90
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.63,$10.72,17.82,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$19.35,$19.03,1.68,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$25.07,$21.16,18.48,$46.98
SAP,SAP SE,0.063,7,$154.11,2.96,$209.45,$144.97,44.48,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$376.41,$236.73,59.00,$396.23
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$227.99,$179.82,26.79,$337.28
UA,Under Armour CL C,0.063,1,,5.18,$4.80,$3.95,21.52,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$25.94,$22.23,16.69,$30.85
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$328.09,$259.94,26.22,$399.03
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$134.84,$107.65,25.26,$152.14
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$292.30,$279.77,4.48,$451.28
LNC,Lincoln National,0.062,2,$35.35,5.04,$42.20,$31.40,34.39,$47.67
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$45.86,$26.27,74.57,$50.75
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$15.76,$14.11,11.69,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$12.96,$10.09,28.44,$18.79
GPGI,GPGI Inc.,0.062,1,,5.09,$11.98,$11.22,6.77,$26.77
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$9.43,$4.93,91.28,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$3.75,$3.70,1.35,$6.83
XPO,XPO Logistics,0.060,4,$205.29,4.84,$174.25,$121.48,43.44,$232.05
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$23.30,$20.92,11.38,$35.92
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$126.09,$92.99,35.60,$140.30
MET,MetLife Inc.,0.060,2,$84.61,2.76,$97.04,$66.41,46.12,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$48.09,$36.55,31.57,$51.67
MS,Morgan Stanley,0.059,5,$209.04,3.54,$202.58,$148.47,36.45,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$80.47,$68.40,17.65,$97.30
LEA,Lear Corp.,0.059,3,$134.06,2.61,$120.64,$93.67,28.79,$149.08
AME,Ametek Inc.,0.059,2,$241.94,4.87,$237.64,$178.15,33.39,$260.78
DJCO,Daily Journal Corp.,0.059,1,,4.80,$651.53,$348.63,86.88,$692.50
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$942.00,$725.74,29.80,$1148.37
OKE,ONEOK Inc.,0.058,2,$86.94,3.08,$93.46,$91.75,1.86,$97.66
BRCC,BRC Inc.,0.058,1,,4.79,$9.36,$6.00,56.00,$18.55
MP,MP Materials Corp.,0.058,1,,4.74,$47.26,$37.81,24.99,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$85.13,$57.50,48.05,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$407.88,$231.54,76.16,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$219.31,$101.79,115.45,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$96.12,$43.35,121.73,$99.92
CHD,Church & Dwight,0.057,2,$96.88,4.58,$94.75,$80.29,18.01,$105.37
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$91.08,$72.88,24.97,$114.56
ALAB,Astera Labs Inc,0.057,1,,4.65,$303.25,$97.89,209.79,$499.48
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$233.17,$172.82,34.92,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$49.95,$44.51,12.22,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$150.13,$76.38,96.56,$271.27
OC,Owens Corning,0.055,3,$158.94,2.86,$123.90,$95.63,29.56,$159.88
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$41.12,$39.90,3.06,$57.33
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$24.14,$17.74,36.08,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$12.22,$8.20,49.02,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.61,$1.15,40.00,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$43.33,$29.53,46.73,$53.80
BX,Blackstone Group,0.054,4,$117.67,3.30,$124.96,$99.78,25.24,$182.47
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$37.54,$37.38,0.43,$65.13
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$28.08,$21.89,28.28,$38.96
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$371.47,$117.31,216.66,$487.72
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$96.28,$78.68,22.37,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$49.01,$38.34,27.83,$52.92
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$42.90,$34.84,23.13,$46.74
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$137.89,$113.25,21.76,$142.84
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$127.24,$122.78,3.63,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.24,$3.42,82.46,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$79.05,$67.23,17.58,$90.56
OMC,Omnicom Group,0.052,4,$72.83,2.53,$76.57,$64.32,19.05,$88.65
MPLX,MPLX LP,0.052,2,$56.33,3.90,$59.44,$44.22,34.42,$60.39
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$79.02,$41.65,89.72,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$42.27,$33.67,25.54,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$248.24,$247.65,0.24,$335.18
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$4.38,$2.87,52.61,$5.68
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$21.87,$18.94,15.47,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$85.59,$71.73,19.32,$101.71
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$35.51,$35.50,0.03,$74.51
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$263.96,$189.40,39.37,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$18.37,$18.18,1.05,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$104.52,$91.35,14.42,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$30.96,$24.43,26.73,$33.82
CRL,Charles River Labs,0.050,2,$226.79,3.41,$278.06,$144.26,92.75,$303.31
FTNT,Fortinet Inc.,0.050,1,,4.09,$169.84,$73.55,130.92,$176.10
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$369.39,$157.43,134.64,$369.69
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$34.81,$21.74,60.12,$35.64
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$9.87,$9.43,4.67,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$223.72,$155.87,43.53,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$128.17,$111.55,14.90,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$388.55,$354.41,9.63,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$40.98,$28.75,42.54,$54.38
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4272.34,$3133.55,36.34,$5983.34
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.40,$5.52,15.94,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$24.01,$22.91,4.80,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.78,$193.87,$110.36,75.67,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$65.11,$31.63,105.85,$69.63
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$17.01,$10.43,63.09,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$121.15,$119.27,1.58,$242.09
CNA,CNA Financial Corp.,0.046,1,,3.77,$48.02,$40.34,19.04,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$40.10,$39.16,2.40,$67.95
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$108.51,$53.07,104.47,$166.86
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$10.04,$9.91,1.31,$23.49
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$157.88,$92.78,70.17,$184.40
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6150.47,$5501.01,11.81,$8200.01
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$4.82,$4.76,1.26,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$243.84,$98.44,147.70,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$129.01,$86.86,48.53,$156.04
NRP,Natural Resource Partners,0.045,1,,3.69,$109.28,$94.82,15.25,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$169.79,$156.70,8.35,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$317.36,$102.14,210.71,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$239.62,$88.00,172.30,$250.06
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$93.42,$69.88,33.69,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$79.93,$61.18,30.65,$88.93
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$85.60,$64.33,33.06,$89.99
PGEN,Precigen Inc.,0.044,1,,3.61,$7.78,$2.99,160.20,$8.04
PSX,Phillips 66,0.043,6,$169.05,2.96,$273.13,$123.09,121.89,$277.12
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$17.99,$13.36,34.66,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$15.42,$12.26,25.77,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$108.53,$53.23,103.89,$114.28
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$71.21,$42.10,69.14,$92.56
SA,Seabridge Gold Inc.,0.043,1,,3.52,$30.95,$19.23,60.95,$40.06
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$398.75,$207.90,91.80,$438.93
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$39.77,$14.50,174.28,$42.50
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$37.53,$37.31,0.59,$53.00
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$30.33,$15.88,90.99,$35.55
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$355.80,$230.07,54.65,$392.91
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$57.74,$43.86,31.65,$67.48
NRG,NRG Energy Inc.,0.042,1,,3.44,$103.66,$103.49,0.16,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$116.98,$97.72,19.71,$131.23
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$125.31,$81.09,54.53,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$42.53,$33.32,27.64,$48.00
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$99.12,$94.30,5.11,$119.81
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$108.71,$84.64,28.44,$138.77
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$18.17,$14.72,23.44,$29.66
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$171.23,$155.55,10.08,$213.18
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$16.45,$11.65,41.20,$22.36
STZ,Constellation Brands,0.039,4,$139.09,1.58,$118.97,$118.91,0.05,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$390.15,$256.46,52.13,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$45.41,$35.07,29.48,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$69.84,$45.54,53.36,$72.13
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$88.76,$51.48,72.42,$92.30
STT,State Street Corp.,0.038,5,$169.60,1.93,$182.87,$102.75,77.98,$195.93
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$43.24,$34.20,26.43,$61.21
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$88.26,$72.30,22.07,$96.29
IBP,Installed Building Products,0.038,2,$229.84,3.07,$197.63,$192.37,2.73,$344.87
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$13.20,$12.59,4.85,$19.04
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$518.68,$281.58,84.20,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$4.92,$4.60,6.96,$6.55
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$533.38,$429.47,24.19,$683.27
AEP,American Electric Power,0.037,3,$136.81,1.72,$120.00,$102.52,17.05,$139.52
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$320.71,$242.07,32.49,$341.06
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.81,$265.93,$180.18,47.59,$284.12
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.74,$118.72,$84.80,40.00,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$147.61,$122.00,20.99,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$47.82,$33.88,41.15,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$18.98,$12.94,46.68,$20.69
ONON,On Holding AG,0.036,4,$35.42,2.88,$27.26,$26.37,3.38,$51.08
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$53.88,$49.67,8.48,$76.49
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$332.43,$118.30,181.01,$384.56
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$137.99,$134.26,2.78,$169.29
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$93.43,$65.74,42.12,$120.38
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$145.19,$56.36,157.61,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$159.63,$150.00,6.42,$204.82
TPG,Tpg Inc,0.036,1,,2.92,$46.47,$36.07,28.83,$67.83
CPAY,Corpay Inc.,0.036,1,,2.99,$397.76,$252.84,57.32,$427.46
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$106.73,$98.06,8.84,$134.83
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$26.52,$22.63,17.19,$30.62
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$103.97,$91.30,13.88,$127.35
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$75.07,$53.37,40.66,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$65.02,$53.69,21.10,$95.63
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$292.19,$141.11,107.07,$307.94
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$176.89,$100.99,75.16,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$282.90,$262.75,7.67,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$261.62,$146.76,78.26,$306.26
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$64.03,$63.17,1.36,$107.17
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$19.85,$19.53,1.64,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$701.78,$576.78,21.67,$716.39
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$40.68,$38.04,6.94,$78.99
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$20.69,$19.23,7.59,$32.13
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$163.13,$133.01,22.64,$238.38
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$311.77,$295.75,5.42,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.51,$129.91,$82.02,58.39,$138.09
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$198.37,$160.81,23.36,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$80.11,$60.59,32.22,$106.58
MIDD,Middleby Corp.,0.034,1,,2.82,$112.28,$88.87,26.34,$148.55
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$104.97,$88.19,19.03,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.02,$21.22,$20.41,3.97,$27.03
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$192.49,$192.09,0.21,$289.87
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$20.28,$13.94,45.48,$22.31
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$9.31,$8.59,8.38,$19.25
ATS,Ats Corp,0.033,1,,2.67,$19.34,$18.41,5.05,$35.82
FER,Ferrovial Se,0.033,1,,2.72,$55.04,$53.91,2.10,$74.07
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$356.85,$287.01,24.33,$483.75
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$175.41,$155.10,13.09,$250.83
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.12,$427.71,$353.34,21.05,$553.56
BSX,Boston Scientific,0.032,5,$42.68,2.29,$43.34,$42.20,2.70,$105.65
CSX,CSX Corp.,0.032,3,$47.53,2.15,$47.10,$32.42,45.28,$53.45
WMB,Williams Cos.,0.032,3,$74.34,2.57,$72.05,$54.53,32.13,$78.91
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$597.48,$496.20,20.41,$927.15
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$508.34,$374.17,35.86,$560.25
WPM,Wheaton Precious Metals Corp.,0.032,2,$112.32,2.63,$151.01,$92.01,64.12,$165.03
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$315.80,$201.34,56.85,$335.94
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$150.85,$119.27,26.48,$271.99
LII,Lennox International,0.032,1,,2.60,$359.23,$350.22,2.57,$587.27
GGG,Graco Inc.,0.032,1,,2.63,$76.26,$72.23,5.58,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$8.20,$6.06,35.31,$9.46
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$139.80,$116.69,19.80,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$74.71,$74.44,0.36,$123.45
MAS,Masco Corp.,0.031,3,$81.37,1.33,$68.06,$57.51,18.34,$83.27
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$7.76,$7.70,0.78,$24.59
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$381.83,$230.45,65.69,$413.25
A,Agilent Technologies,0.031,2,$132.83,2.53,$156.47,$108.14,44.69,$163.75
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$205.45,$187.63,9.50,$265.94
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$11.96,$11.45,4.45,$17.27
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$35.62,$35.53,0.25,$66.59
RLI,RLI Corp.,0.031,2,$59.07,1.48,$59.39,$45.14,31.57,$66.81
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$26.33,$25.24,4.32,$29.07
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$1.76,$0.93,89.25,$5.88
WFRD,Weatherford International plc,0.031,1,,2.51,$82.03,$60.12,36.44,$112.79
RMD,ResMed Inc.,0.031,1,,2.54,$224.99,$179.75,25.17,$281.89
