Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$98.63,$80.82,22.04,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$13.35,$12.80,4.30,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$68.87,$41.73,65.04,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$62.31,$36.86,69.05,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.95,$3.55,39.44,$6.30
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$327.21,$158.79,106.06,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$133.67,$98.73,35.39,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$362.36,$259.83,39.46,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$34.94,$27.68,26.23,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$475.33,$227.48,108.95,$625.72
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$109.20,$64.79,68.54,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$49.89,$37.94,31.50,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$267.77,$154.50,73.31,$271.80
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$220.83,$135.39,63.11,$225.80
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$103.41,$77.32,33.74,$118.62
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$36.36,$18.21,99.67,$38.37
RHI,Robert Half International,0.079,2,$30.70,5.93,$42.58,$21.08,101.99,$46.09
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$266.51,$190.12,40.18,$370.86
MANU,Manchester United plc,0.078,3,$22.93,2.41,$20.90,$14.59,43.25,$24.45
CME,CME Group,0.077,7,$220.83,2.52,$281.29,$218.31,28.85,$319.84
COP,ConocoPhillips,0.077,7,$103.96,2.10,$134.26,$82.95,61.86,$137.42
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$45.77,$34.94,31.00,$55.19
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$75.81,$70.98,6.80,$152.23
BP,BP plc,0.076,4,$36.95,3.65,$43.81,$31.12,40.78,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$437.23,$262.49,66.57,$447.03
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$907.99,$679.67,33.59,$996.84
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$275.09,$148.05,85.81,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$144.94,$102.70,41.13,$157.06
NSRGY,Nestle,0.075,1,,6.11,$96.23,$84.97,13.25,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$212.36,$176.62,20.24,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$573.01,$495.54,15.63,$642.47
OLN,Olin Corp.,0.074,4,$19.82,4.83,$17.37,$16.73,3.83,$29.90
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$61.28,$50.34,21.73,$66.65
NYT,New York Times CL A,0.074,3,$69.98,4.55,$67.28,$53.65,25.41,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$237.19,$171.05,38.67,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.55,$10.86,15.56,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$80.17,$54.60,46.83,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$104.47,$76.05,37.37,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$56.94,$46.75,21.80,$64.48
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$31.96,$15.26,109.44,$37.33
VAL,Valaris plc,0.073,1,,5.99,$86.74,$46.70,85.74,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$34.59,$29.23,18.34,$93.88
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$138.74,$67.81,104.60,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$351.46,$202.38,73.66,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$55.36,$53.14,4.18,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$28.30,$16.96,66.86,$30.44
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$226.25,$154.62,46.33,$232.39
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$25.32,$16.48,53.64,$26.34
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$45.78,$42.32,8.18,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$252.20,$137.77,83.06,$263.88
XYZ,Block Inc.,0.070,2,$76.00,4.26,$82.76,$48.21,71.67,$86.92
OGN,Organon & Co.,0.070,1,,5.72,$13.78,$5.67,143.03,$13.79
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$27.28,$18.77,45.34,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$74.17,$47.28,56.87,$104.75
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$185.87,$125.23,48.42,$251.64
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$524.14,$109.70,377.79,$534.99
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$188.69,$149.32,26.37,$207.14
UAN,CVR Partners LP,0.069,1,,5.62,$130.80,$74.15,76.40,$134.29
NOV,Nov Inc.,0.068,4,$18.55,1.98,$21.39,$12.06,77.36,$21.86
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$282.86,$183.40,54.23,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$32.02,$25.60,25.08,$32.11
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$9.79,$5.19,88.63,$12.63
GLD,SPDR Gold Trust,0.067,6,$1293.45,2.35,$406.77,$326.19,24.70,$509.70
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$7.51,$4.08,84.07,$9.91
UBS,UBS AG,0.066,4,$44.91,2.66,$55.38,$35.38,56.53,$55.99
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$63.52,$39.12,62.37,$82.22
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.77,$4.64,2.80,$8.17
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.77,$7.46,84.58,$14.54
OZK,Bank OZK,0.065,2,$52.09,3.22,$50.43,$41.16,22.52,$53.18
RGLD,Royal Gold Inc.,0.065,2,$199.61,5.09,$262.11,$167.81,56.19,$304.97
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$33.60,$27.47,22.32,$42.07
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$12.50,$7.73,61.71,$16.70
PRI,Primerica Inc.,0.065,1,,5.36,$295.62,$227.14,30.15,$325.96
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$125.60,$45.73,174.66,$223.83
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$329.46,$263.58,24.99,$357.18
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$199.22,$131.14,51.91,$216.90
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.74,$10.70,19.07,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$20.54,$19.04,7.88,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$27.80,$21.16,31.38,$46.98
SAP,SAP SE,0.063,7,$154.11,2.96,$215.11,$144.97,48.38,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$386.11,$236.73,63.10,$396.23
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$227.84,$180.63,26.14,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$5.12,$3.95,29.62,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$26.73,$22.23,20.24,$30.85
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$359.33,$259.94,38.24,$399.03
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$137.34,$107.13,28.20,$153.35
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$317.00,$288.58,9.85,$451.28
LNC,Lincoln National,0.062,2,$35.35,5.04,$45.47,$31.40,44.81,$47.67
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$50.22,$26.27,91.17,$50.75
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$16.93,$14.11,19.99,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$13.13,$10.09,30.13,$18.79
GPGI,GPGI Inc.,0.062,1,,5.09,$13.63,$11.22,21.48,$26.77
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$10.70,$4.93,117.04,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$4.42,$3.78,16.93,$6.98
XPO,XPO Logistics,0.060,4,$205.29,4.84,$193.10,$121.48,58.96,$232.05
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$25.54,$20.92,22.08,$35.92
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$133.63,$92.99,43.70,$143.13
MET,MetLife Inc.,0.060,2,$84.61,2.76,$97.62,$66.41,47.00,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$50.14,$36.55,37.18,$50.93
MS,Morgan Stanley,0.059,5,$209.04,3.54,$217.72,$143.04,52.21,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$83.43,$67.31,23.95,$97.30
LEA,Lear Corp.,0.059,3,$134.06,2.61,$134.68,$93.67,43.78,$149.08
AME,Ametek Inc.,0.059,2,$241.94,4.87,$237.72,$178.41,33.24,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$627.87,$348.63,80.10,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1038.61,$713.13,45.64,$1148.37
OKE,ONEOK Inc.,0.058,2,$86.94,3.08,$95.43,$61.67,54.74,$99.85
BRCC,BRC Inc.,0.058,1,,4.79,$8.75,$6.00,45.83,$18.55
MP,MP Materials Corp.,0.058,1,,4.74,$54.53,$37.81,44.22,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$91.07,$57.50,58.38,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$419.07,$231.54,80.99,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$215.97,$101.79,112.17,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$92.06,$43.52,111.53,$100.00
CHD,Church & Dwight,0.057,2,$96.88,4.58,$98.55,$80.29,22.74,$105.37
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$99.62,$70.27,41.77,$114.56
ALAB,Astera Labs Inc,0.057,1,,4.65,$310.40,$97.89,217.09,$499.48
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$245.60,$172.82,42.11,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$53.58,$42.07,27.36,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$154.30,$69.45,122.17,$271.27
OC,Owens Corning,0.055,3,$158.94,2.86,$138.72,$95.63,45.06,$159.88
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$43.60,$39.90,9.27,$57.33
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$26.26,$17.74,48.03,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$12.17,$8.20,48.41,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.94,$1.15,68.70,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$44.75,$26.87,66.54,$53.80
BX,Blackstone Group,0.054,4,$117.67,3.30,$136.15,$99.78,36.45,$182.67
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$30.87,$21.50,43.58,$38.96
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$43.82,$41.61,5.31,$65.13
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$357.03,$109.35,226.50,$487.72
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$99.00,$78.68,25.83,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$49.60,$38.34,29.37,$52.92
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$44.83,$34.84,28.67,$46.74
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$139.62,$113.25,23.28,$142.84
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$132.08,$130.15,1.48,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.33,$3.42,85.09,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$80.05,$67.23,19.07,$90.56
OMC,Omnicom Group,0.052,4,$72.83,2.53,$82.62,$64.98,27.15,$89.57
MPLX,MPLX LP,0.052,2,$56.33,3.90,$59.67,$44.22,34.94,$60.16
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$77.41,$40.30,92.08,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$44.39,$33.67,31.84,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$255.69,$255.49,0.08,$335.18
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$5.01,$2.87,74.56,$5.68
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$22.40,$18.94,18.27,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$89.19,$71.73,24.34,$107.27
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$38.40,$37.77,1.67,$74.51
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$256.46,$189.40,35.41,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$19.88,$18.86,5.41,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$112.53,$91.35,23.19,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$32.59,$24.43,33.40,$33.82
CRL,Charles River Labs,0.050,2,$226.79,3.41,$288.50,$144.26,99.99,$303.31
FTNT,Fortinet Inc.,0.050,1,,4.09,$156.29,$73.55,112.49,$173.89
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$328.18,$157.43,108.46,$343.18
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$34.47,$21.90,57.40,$34.82
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.62,$9.43,12.62,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$223.74,$155.87,43.54,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$151.99,$111.55,36.25,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$407.40,$348.01,17.07,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$39.62,$28.75,37.81,$54.38
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4323.58,$3133.55,37.98,$5983.34
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.77,$4.57,48.14,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$25.90,$24.75,4.65,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.78,$195.79,$110.36,77.41,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$67.04,$28.24,137.39,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$16.51,$8.70,89.77,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$139.15,$120.40,15.57,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$48.47,$40.34,20.15,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$46.97,$39.32,19.46,$67.95
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$109.51,$53.07,106.35,$166.86
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$11.21,$10.72,4.57,$23.49
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$156.03,$89.30,74.73,$184.40
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6298.85,$5501.01,14.50,$8618.28
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.56,$5.05,10.10,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$232.98,$98.44,136.67,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$131.59,$86.86,51.50,$156.04
NRP,Natural Resource Partners,0.045,1,,3.69,$113.72,$94.82,19.93,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$173.15,$156.70,10.50,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$281.86,$94.55,198.11,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$218.22,$88.00,147.98,$231.81
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$104.04,$69.88,48.88,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$83.65,$61.18,36.73,$88.97
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$86.93,$64.33,35.13,$87.51
PGEN,Precigen Inc.,0.044,1,,3.61,$7.10,$2.99,137.46,$7.72
PSX,Phillips 66,0.043,6,$169.05,2.96,$255.09,$123.09,107.24,$260.68
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$17.89,$13.14,36.15,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$15.79,$12.26,28.79,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$110.87,$53.23,108.28,$114.28
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$72.35,$42.10,71.85,$93.20
SA,Seabridge Gold Inc.,0.043,1,,3.52,$31.83,$17.28,84.20,$40.06
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$391.16,$194.25,101.37,$438.93
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$34.93,$12.54,178.55,$37.97
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$33.76,$15.88,112.59,$34.44
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$40.50,$37.60,7.71,$53.00
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$370.22,$228.49,62.03,$392.91
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$58.42,$43.86,33.20,$67.48
NRG,NRG Energy Inc.,0.042,1,,3.44,$119.02,$108.34,9.86,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$125.20,$97.72,28.12,$131.23
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$126.75,$81.09,56.31,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$43.73,$33.32,31.24,$48.50
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$105.69,$94.30,12.08,$119.81
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$111.38,$84.64,31.59,$138.77
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$19.98,$14.72,35.73,$29.66
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$180.97,$155.55,16.34,$213.18
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$17.07,$11.65,46.52,$22.36
STZ,Constellation Brands,0.039,4,$139.09,1.58,$128.18,$123.82,3.52,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$400.51,$256.46,56.17,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$44.67,$35.07,27.37,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$68.83,$45.54,51.14,$69.97
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$74.02,$51.48,43.78,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$194.26,$102.75,89.06,$195.93
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$46.60,$34.20,36.26,$61.21
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$89.90,$72.30,24.34,$96.29
IBP,Installed Building Products,0.038,2,$229.84,3.07,$238.57,$192.75,23.77,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$14.30,$12.59,13.58,$19.04
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$486.49,$270.00,80.18,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$5.16,$4.60,12.17,$6.64
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$525.28,$429.47,22.31,$683.27
AEP,American Electric Power,0.037,3,$136.81,1.72,$124.50,$102.52,21.44,$139.52
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$326.89,$242.07,35.04,$341.06
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.81,$266.18,$180.48,47.48,$284.60
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.74,$120.41,$78.80,52.80,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$158.64,$122.00,30.03,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$43.31,$33.88,27.83,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$19.32,$12.94,49.30,$20.69
ONON,On Holding AG,0.036,4,$35.42,2.88,$27.99,$27.56,1.56,$51.08
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$59.71,$49.67,20.21,$76.49
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$337.18,$118.30,185.02,$384.56
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$150.71,$135.39,11.32,$170.14
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$103.86,$65.74,57.99,$120.38
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$142.42,$47.05,202.70,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$173.33,$150.00,15.55,$204.82
TPG,Tpg Inc,0.036,1,,2.92,$52.65,$36.07,45.97,$67.83
CPAY,Corpay Inc.,0.036,1,,2.99,$416.37,$252.84,64.68,$427.46
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$107.14,$98.06,9.26,$134.83
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$27.13,$22.63,19.89,$30.62
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$106.20,$91.30,16.32,$127.35
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$73.81,$53.37,38.30,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$71.42,$53.69,33.02,$95.63
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$290.05,$141.11,105.55,$307.94
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$167.60,$100.99,65.96,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$292.70,$262.75,11.40,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$275.17,$146.76,87.50,$306.26
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$73.83,$61.24,20.56,$107.17
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$20.66,$19.53,5.79,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$708.01,$576.78,22.75,$716.39
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$41.03,$38.04,7.86,$78.99
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$21.38,$19.23,11.18,$32.13
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$172.88,$133.01,29.98,$250.02
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$315.13,$295.75,6.55,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.51,$128.62,$82.02,56.82,$138.09
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$210.05,$160.81,30.62,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$87.45,$56.34,55.22,$106.58
MIDD,Middleby Corp.,0.034,1,,2.82,$111.75,$88.87,25.75,$148.55
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$108.35,$88.19,22.86,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.02,$23.02,$20.41,12.79,$27.03
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$204.45,$199.34,2.56,$289.87
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$21.49,$14.20,51.34,$22.71
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$10.43,$8.69,20.02,$20.98
ATS,Ats Corp,0.033,1,,2.67,$19.65,$18.41,6.74,$35.82
FER,Ferrovial Se,0.033,1,,2.72,$58.05,$53.67,8.16,$74.07
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$373.17,$287.01,30.02,$483.75
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$185.79,$155.52,19.46,$271.36
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.12,$405.00,$353.99,14.41,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$47.80,$42.20,13.27,$109.50
CSX,CSX Corp.,0.032,3,$47.53,2.15,$49.41,$31.40,57.36,$53.45
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$756.09,$496.20,52.38,$927.15
WMB,Williams Cos.,0.032,3,$74.34,2.57,$74.15,$54.36,36.41,$79.49
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$546.12,$374.17,45.96,$560.25
WPM,Wheaton Precious Metals Corp.,0.032,2,$112.32,2.63,$154.98,$92.01,68.44,$165.03
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$317.10,$201.34,57.49,$335.94
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$154.46,$119.27,29.50,$282.95
LII,Lennox International,0.032,1,,2.60,$390.53,$371.65,5.08,$587.27
GGG,Graco Inc.,0.032,1,,2.63,$77.88,$72.23,7.82,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$8.15,$6.06,34.49,$9.46
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$134.96,$116.69,15.66,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$82.17,$78.02,5.32,$134.56
MAS,Masco Corp.,0.031,3,$81.37,1.33,$72.70,$57.51,26.41,$83.27
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.26,$7.94,4.03,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$382.53,$230.45,65.99,$413.25
A,Agilent Technologies,0.031,2,$132.83,2.53,$150.86,$108.14,39.50,$163.75
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$214.69,$187.63,14.42,$265.94
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$13.03,$11.45,13.80,$17.27
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$41.89,$37.42,11.95,$68.07
RLI,RLI Corp.,0.031,2,$59.07,1.48,$62.40,$45.14,38.24,$66.81
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$27.84,$25.24,10.30,$28.48
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$2.30,$0.93,147.31,$6.98
WFRD,Weatherford International plc,0.031,1,,2.51,$95.88,$59.53,61.06,$112.79
RMD,ResMed Inc.,0.031,1,,2.54,$228.35,$179.75,27.04,$281.89
