Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months"
4345,Alinma Retail REIT Fund,147159914.06137,USD,,,-1.65885565798046,,-1.60631482318633,-2.61093827123079,1.50787644477766,42.5614718466383,43.7389652822327,-20.654450013399,1.0338329435012932,0.854511871020714,1.9065318760753593,Saudi Arabia,14.100742922926496,3817643.412,USD,3.050108932461886,1.2847965738758136,4.878048780487819,-44.67836257309941,4.73,SAR,4.782988720391219,4.686957950154789,44.26146535195461,Finance,Real estate investment trusts,0.653109667538446,
URKZ,Uralskaya kuznica,147148849.84656,USD,,,,,,,,,,,,,,Russian Federation,,,,-10.684826395549575,-11.145038167938928,-31.266607617360492,45.68210262828536,232.8,RUB,217.01480904706506,244.65093852322042,71.45578418241043,Non-energy minerals,Steel,,
CCAP,QALA For Financial Investments,147147457.69635,USD,,,,,,,,,,,,,,Egypt,,,,38.29787234042554,53.846153846153854,64.03785488958991,300.30792917628946,5.2,EGP,5.1431495595262335,4.247354193245428,47.16048293813015,Finance,Investment managers,,
UDS,Updater Services Limited,147147180.436152,USD,16.127141777579002,,,,,,,12.7991530552572,3.19397096179734,2.91484252291286,13.93188900430331,,20.857545629915418,India,4.611997862226557,14496500.1,USD,6.704081632653054,29.05096877699616,-20.524415732471972,-26.61754385964913,209.14,INR,193.22589861698043,193.6672886732377,59.67421382283135,Commercial services,Miscellaneous commercial services,,
L19,Lum Chang Holdings Limited,147040192.028,USD,9.689922480620154,,9.63797184502305,11.52263541316166,4.59508228074406,11.3715068525367,1.32050197405527,10.9903903488684,4.69853176283519,3.36575438353915,10.961693548387098,0.259506537779816,14.15625,Singapore,14.92844612286872,54318723.9,USD,2.040816326530614,-31.034482758620687,24.999999999999993,23.45679012345678,0.5,SGD,0.5159471910258091,0.5133549265451011,44.65558633527397,Consumer durables,Homebuilding,2.1069341741714,5
BLS,BLS Pharmaceuticals Limited,147035619.7865,USD,22.95918367346939,,54.3586988432643,51.2644510004695,36.0048429673077,65.1897688460616,2.78567161535551,28.5748058428232,14.1691298319804,17.239745385997,,0.266012864130639,,Australia,14.800272561529654,2766866.487,USD,119.51219512195125,87.50000000000001,76.47058823529412,181.25000000000003,0.9,AUD,0.8543585078766928,0.6644330722743527,55.00339760230245,Commercial services,Miscellaneous commercial services,6.52378387384402,5
LOLB,Lollands Bank A/S,147026885.852,USD,11.48424041905759,,7.72612383687814,1.8258919088891477,1.45424816404347,8.74474045163324,60542.6923076923,,37.77651636950659,29.456252829965813,,0.18487698319095,,Denmark,,,,-0.898876404494382,-3.6065573770491803,14.545454545454545,72.94117647058823,882,DKK,878.7729598101954,849.4474192074321,49.66983371405059,Finance,Regional banks,,
301102,"Mega-Info Media Co., Ltd. Class A",147021046.30584,USD,,,-0.0802359236001983,-0.5881370706141935,-0.0715680012693743,-0.0993687020743636,6.83596213705069,24.9599620054298,-0.934452789858723,2.19954323001,-0.11523628839817679,0.305202094891842,8.369991727450381,China,72.9522616601671,57589816.2632,USD,-5.243088655862733,-22.039215686274513,-15.260017050298387,-48.23441162617994,9.94,CNY,9.522129555262087,10.45589991464381,61.40046130170036,Commercial services,Advertising/Marketing services,4.0529712478604,6
ENE,Centrum Medyczne ENEL-MED S.A.,147007392.66975,USD,73.36757153338225,,1.745886354347,5.102920434047193,1.28747517101628,4.21729748356977,0.620665854648802,9.32306957535574,2.39152116197727,1.50912828292761,2.000783468808148,1.88248181438351,9.995103319949074,Poland,2.5513070839596006,6063369,USD,5.820105820105828,-8.256880733944957,0.5025125628140775,17.647058823529413,20,PLN,19.485722302269835,19.547662672924265,55.7532644482581,Finance,Life/Health insurance,2.17646841883992,6
023760,"Han Kook Capital Co., Ltd.",146955311.177056,USD,2.2807912779818196,,1.97840435829718,,1.88110797661852,16.0295306523356,3.24583692523304,98.056140453678,64.2561499270922,17.9729033326534,2.478839425055848,7.160865119902921,2.4957421667891806,South Korea,-82.79704119794845,-287803769.0661,USD,-16.562889165628892,-17.07920792079208,-10.307898259705489,-26.93565976008724,670,KRW,744.0086336495667,807.1301242856164,38.07819401994031,Finance,Finance/Rental/Leasing,0.462221514186347,
8300,Wataniya Insurance Co.,146888688.52047,USD,,,,,,6.1564816545194,,,2.61391443325487,1.95898335682811,,,,Saudi Arabia,-3.5787229794716073,-18036913.4,USD,18.72541306058221,11.529933481152998,-3.0828516377649353,-54.74193146607212,15.09,SAR,13.040099026048662,13.813955067544422,72.33214162481593,Finance,Property/Casualty insurance,,
017860,"DS DANSUK Co., Ltd.",146886973.06344602,USD,,,,,,,,4.98178370949403,0.844341697833755,-1.25903646039876,0.41345574302506266,,1.464578594941875,South Korea,-2.114233352845749,-13929898.7997,USD,-30.105731775180857,-35.09043927648579,-49.25759949257599,-89.71436798989015,12560,KRW,13024.468381600751,17828.62251546454,56.88369192080691,Industrial services,Environmental services,,
014940,"Oriental Precision & Engineering Co., Ltd",146871793.919989,USD,12.101304141569157,,15.0619145781176,16.086832393182487,7.92263474677136,15.0637852901628,1.10582481849894,17.3757954072679,11.7142354244127,9.23617156515358,14.175106077114217,0.304150501997466,15.285715749357813,South Korea,9.077890858019758,12981972.5562,USD,-36.1437908496732,-38.476070528967256,-38.32070707070707,9.775280898876405,4885,KRW,4992.033215095724,6395.085309864147,55.05161985378926,Producer manufacturing,Trucks/Construction/Farm machinery,3.29635382646904,6
4334,AL Maather REIT Fund,146870067.6409,USD,16.251803751803752,,4.79916662177435,,4.63912659098869,6.66168205646564,1.99369913517053,57.6962337821525,52.8293265887929,50.0000771506073,3.9734269869384167,0.39155609015984505,6.005779481128817,Saudi Arabia,65.26015574224108,11821595.94,USD,2.3863636363636256,-1.4223194748358947,-3.636363636363635,-2.909482758620685,9.01,SAR,8.98943506699446,9.001896202164943,52.305665697899194,Miscellaneous,Investment trusts,1.74301408564987,
VAKFN,Vakif Finansal Kiralama AS,146869807.05551,USD,4.212781149589432,,8.23481815153676,,4.95448328505554,23.8278079560734,2.83687811212727,,90.4622017005125,22.8515114836897,1.5893056571398267,3.30400598893208,1.592676533919579,Turkey,-43.90515682670612,-67225489.76,USD,-23.45943976578018,-31.59418545011108,-27.235323313838798,18.350148382000018,1.18,TRY,1.313220507896992,1.4560269561965051,29.491947007314664,Finance,Finance/Rental/Leasing,1.64296275389705,
2882,"EAT&HOLDINGS Co., Ltd.",146868644.60063,USD,43.188080844064,,3.67544841148747,8.968937296540814,1.62921770496731,4.84231215938533,0.696724579891769,42.2780304528377,2.82529167490607,0.919517500494364,13.607142857142858,0.7600735809390331,33.86904761904762,Japan,-1.2482697251334784,-3235030,USD,1.3274336283185841,-0.8658008658008658,-1.8571428571428572,0.5856515373352855,2061,JPY,2029.1742605928673,2018.8848041355454,56.77999018306679,Consumer non-durables,Food: specialty/candy,1.98429281531533,
508099,CCB PRINCIPAL ASSET MANAGEMENT CO CCB PRINCIPAL ZHONGGUANCUN I,146859946.13491198,USD,,,-3.09062495477868,,-2.86824931684924,-3.82300080922996,1.31961215073457,-3.23311722535411,-4.3538217856325,-63.1437240797791,-0.37791171014211866,0.244269714627468,4.266416938268482,China,31.189448316746216,5211119.3064,USD,-45.13994910941476,-46.07303651825913,-49.3658994833255,-74.08653846153845,1.078,CNY,1.2539665614323356,1.6624751717651802,22.436335500090223,Miscellaneous,Investment trusts,1.17115348794351,
RDY,ReadyTech Holdings Ltd.,146839023.62468,USD,170.20202020202018,22.46666666666667,0.646417527677224,3.8707764955509214,0.505418290365902,0.88734358305717,0.773896125867028,20.5857005671512,11.0024048523847,-13.2480281031214,3.897935446350683,0.42330169848167104,11.039837161965687,Australia,18.82925548068321,15085542.780000001,USD,-31.22448979591837,-13.589743589743584,-29.79166666666666,-38.0514705882353,1.685,AUD,1.6009721587508567,1.7493679823498227,55.94939195226756,Technology services,Packaged software,2.24672940255863,6
PPP,Prospector Metals Corp,146826094.158,USD,,,-31.4241728414742,-37.893248898834045,-31.1961661762146,-31.4241728414742,150.229790593707,,,,,0,,Canada,,-4285107.464,USD,12.396694214876046,4.615384615384619,580,-66.79209163429302,1.36,CAD,1.2599206361114208,1.1652665448934194,63.24562533490422,Non-energy minerals,Precious metals,365.560714243424,4
1142,E&P Global Holdings Limited,146808580.96223,USD,,,-1.15671986945101,-0.6248929100727239,-1.11775070968299,,1.00869198312236,2.46849880512708,-1.26404976159713,-2.36816378334496,-0.08796411414248913,0.216815896110579,-0.048219134482449945,Hong Kong,-1.8387607624318232,-1640673.45,USD,-66.80327868852459,-35.714285714285715,-98.31950207468878,-92.5,0.081,HKD,0.08703217337561105,0.4603138267683895,51.82510083786771,Energy minerals,Coal,-1.13031483677701,6
LFE,Canadian Life Companies Split Corp. Class A,146802026.619,USD,2.567190322404073,,47.5536044304928,,19.9958165877841,47.5536044304928,1.78962489032135,83.3814396433964,278.927102348836,207.13873758657,3.1402916904551823,1.24900737607429,3.1402916904551823,Canada,47.47191440191801,3534087.6999999997,USD,27.79291553133516,26.24495289367431,52.025931928687214,167.9999670742898,9.38,CAD,8.905218504145962,7.745248614934033,55.477642265776126,Miscellaneous,Investment trusts,1.54227726618485,
RATNAVEER,Ratnaveer Precision Engineering Ltd.,146798636.05684802,USD,18.037460345052367,,,,,,,12.8680983891251,8.1211824061321,6.01692092340859,4.236126702132852,,5.476499585143247,India,-16.762511976765072,-19156188.709999997,USD,35.19869706840391,34.75974025974026,53.72592592592593,68.44967532467533,207.53,INR,183.90250211081468,166.18914291840642,65.15538739364456,Non-energy minerals,Steel,,
6794,"UnicoCell Biomed Co., Ltd.",146786585.972922,USD,,,-12.6168339965703,-14.398466497894354,-12.2860102558123,-13.5071276970747,40.5612174558566,-0.734146098395509,-432.774142112082,-381.476929209713,-97.29499626587005,0.0716988652404869,-81.94772218073189,Taiwan,-321.5858884496562,-3084755.0549999997,USD,-17.731277533039645,-15.306122448979592,-1.321003963011889,9.852941176470592,74.7,TWD,78.22963280751566,79.26313129267282,38.564176377228556,Health technology,Biotechnology,38.5433062827819,3
AGM,Agma SA,146776562.1396,USD,18.590534003604287,,44.7689848557918,37.02488509945717,9.968171169279,44.7689848557918,1.00821185253318,50.1475522281716,53.2219557715519,39.2414486172628,,0,,Morocco,63.54529454615062,13074284.6,USD,7.1875,5.538461538461538,5.864197530864198,65.3012048192771,6860,MAD,6892.726453591977,6615.536620823057,48.5540448566793,Finance,Multi-line insurance,2.07354667879368,6
OCLTU,OceanLight Acquisition Corporation,146718475,USD,,,,,,,0,,,,,0,,United States,,0,USD,0.05012531328321586,,,,9.98,USD,,,,Finance,Financial conglomerates,,
9216,"Bewith,Inc.",146682075.45125598,USD,40.491458561423634,24.674735249621786,6.11595717242793,11.076091132597229,3.70873471189612,6.55608472435095,2.12317251461988,14.7513903419415,3.21292880347998,1.59132206376301,,0.18655771665324,,Japan,2.9954297670833108,6829376,USD,-1.2113870381586918,-6.264367816091954,5.225806451612903,23.560606060606062,1631,JPY,1617.3491843579222,1652.0186846333022,56.70616789364349,Commercial services,Miscellaneous commercial services,5.26946554523833,5
TRAD,APEX Tech Acquisition Inc.,146662740,USD,,,,,,,0.333069987917093,,,,,0,,United States,,0,USD,1.7258883248730958,1.7258883248730958,1.7258883248730958,1.7258883248730958,10.02,USD,9.949986679055792,,57.60121010706666,Finance,Financial conglomerates,,
5283,Heran Co. Ltd.,146657444.433563,USD,9.781545484186502,,10.315458424446,10.796846736646229,6.73521999276438,11.3290308670921,1.62977881245489,30.0750194388923,8.32745142595676,7.62281283477019,18.950364090477365,0.38898769263774596,27.704084145354766,Taiwan,8.097260932541248,16691237.515,USD,-10.743801652892563,-8.937605396290047,-16.17072972831777,-44.13790868964623,54,TWD,53.64327362298517,57.263284293236524,52.861292517120944,Consumer durables,Electronics/Appliances,2.47409976976186,4
TUREX,TUREKS TURIZM TASIMACILIK A.S.,146622957.88129002,USD,11.524822695035462,,8.56059968326034,15.215441768418769,5.84528907211434,8.84158847263787,1.52798478536254,21.7584304219331,16.1517830573021,7.68490163003848,4.2087704298069655,0.0887002149982043,6.874158966095564,Turkey,0.6562077936238667,1189691.36,USD,-8.450704225352109,-15.47464239271782,-44.30162810625536,551.3026052104208,6.5,TRY,7.2558491074001585,8.480570277652717,37.192132671685876,Finance,Finance/Rental/Leasing,2.49702475604673,9
TAALTECH,TAAL Tech Ltd,146593516.73464802,USD,21.97763257450984,,,,,,,39.4189917195633,28.5851839545518,28.7267536919564,113.52947093140213,,121.66083283041641,India,12.076075879353205,2549392.9809999997,USD,42.05067823674576,42.05067823674576,42.05067823674576,42.05067823674576,4403.5,INR,3747.6485993523356,,67.0957124818508,Transportation,Airlines,,
CITY,City Cars SA,146585806.13628,USD,,25.61822125813449,33.0630913527853,,12.1408609571227,33.1300659219577,1.34627396418795,15.6071486992985,13.6013880217111,8.83175116706415,8.483142034069926,0.0072181956823301596,8.738789249863018,Tunisia,10.574595301314575,14765926.638,USD,18.395989974937354,-4.372469635627524,38.94117647058824,111.27012522361362,23.62,TND,24.499071515132766,22.889460086535486,38.5414501508443,Retail trade,Specialty stores,3.41423247702139,9
CITYVA,Cityvarasto Oyj,146572681.469481,USD,11.708744968898646,,5.55163590029801,,4.56445276566271,7.31338521508732,1.3699402786994,90.9663633349298,36.4919132004568,39.4724238293483,3.921219319081552,0.33039957528735303,4.726049089469518,Finland,18.402534723501454,5866677.449999999,USD,-4.420549581839896,-8.571428571428571,-0.621118012422369,-0.621118012422369,16,EUR,15.714122246647968,16.62633204778601,57.401126426176425,Finance,Real estate development,1.98408871441822,
BZAI,"Blaize Holdings, Inc.",146568455.97272724,USD,,,-212.716823134736,-168.35351066740895,-95.6930186306338,-217.49627738779,2.46358189833829,12.9400496997308,-237.621660799337,-535.576723959412,,0.10752603654942,,United States,-212.7692068751294,-82197000,USD,-47.97979797979798,-18.253968253968253,-71.1484593837535,-89.48979591836735,1.03,USD,1.2072397770821588,1.9849059163008829,48.2643889009855,Electronic technology,Semiconductors,-13.0097637159887,5
GEV,"GEVORKYAN, a.s.",146560676.41548,USD,45.42818480572202,29.246977713298843,2.00607199120928,,1.33843052633465,3.55525840621138,0.883852513517919,12.9374901704597,11.050218367026,3.30030607677325,1.5707652477732628,1.21883316274309,4.718830591309707,Slovakia,-14.437629290601192,-14315532.88536,USD,-24.193548387096776,-18.96551724137931,-14.545454545454545,-30.37037037037037,188,CZK,190.26782467993345,207.55175154850005,50.78674305902921,Consumer durables,Tools & hardware,1.40690146110262,5
2503,Zhongshen Jianye Holding Limited,146545154.86277,USD,,,-6.90053448722277,-6.789545825473366,-2.22539786420535,-7.053438475764,1.45436957654765,2.64437432697412,-8.4358056795151,-8.57805218683434,-13.037425979256906,0.125572115315419,-11.137354211329889,China,-37.28763038308676,-22094561.198999997,USD,-16.71270672216965,5.8238530692344845,-65.92792578528605,-44.475138735081345,0.335,HKD,0.2445766673919923,0.3249774756031727,73.46959441701587,Industrial services,Engineering & construction,0.734383358018222,2
6577,Promate Solutions Corp.,146542913.522999,USD,13.772639956092206,,21.3694984572657,25.07254701746518,14.5343067697424,21.8158801993962,2.5867304517575,31.7572843859316,19.6220814071832,16.3081082694546,247.01393939393938,0.030882923714489603,270.07696969696974,Taiwan,14.26498497434421,9441599.5,USD,16.376811594202895,13.57850070721357,5.657894736842102,101.39139610134923,80.3,TWD,79.1340252385042,77.49173205665336,51.31890799584135,Electronic technology,Semiconductors,5.65013994727665,6
MCOR,PT Bank China Construction Bank Indonesia Tbk,146521838.531264,USD,8.508721439475464,,4.22936088773803,1.5621757929969364,0.834292259892067,4.24206915603688,0.271649577296173,,37.723275745912346,29.48186943336243,,0.756226932102432,,Indonesia,18.217801828931314,24624540,USD,-9.333333333333334,-11.688311688311689,3.0303030303030303,-53.42465753424658,68,IDR,67.9821033142324,70.13227938007924,49.62468842993776,Finance,Major banks,,
INVEO,Inveo Yatirim Holding AS,146457664.64307,USD,,,,,,,0.118953053304829,,,,,0.44397722274164303,,Turkey,,,,-15.70743405275779,-28.1920326864147,-44.5583596214511,123.75287222857044,7.03,TRY,7.740742528156319,8.299428608952052,33.52115673870347,Finance,Investment managers,,
NYXH,Nyxoah SA,146442631.28309998,USD,,,-89.7654434693983,-78.69271515845037,-67.3842547098296,-122.680280628219,2.37185291753057,18.3832335329341,-845.898203592815,-899.051896207585,-17.13687828548322,0.721799083131791,-16.230287100687427,Belgium,-681.8962075848302,-80249570.25999999,USD,-66.52862362971985,-65.47738693467336,-84.38636363636363,-94.98540145985402,1.374,EUR,1.5635459686760045,2.9594254383334846,50.26007958517694,Health technology,Medical specialties,-2.95469726561673,3
5922,"NASU DENKI-TEKKO CO., LTD.",146434115.622416,USD,8.739273079186448,,7.98792957554186,8.693154753268791,5.78163049947268,8.41204392871902,3.04251372374349,21.5523500167324,13.2531956581673,10.4573155877643,33.16133518776078,0.07996098806402391,48.40516078728874,Japan,9.71914742809277,14536004.43,USD,18.26809015421115,10.470914127423823,45.018181818181816,101.82186234817814,19940,JPY,18932.454674866738,17690.63082046722,62.50566296364417,Industrial services,Engineering & construction,2.65289238884982,
052710,"Amotech Co., Ltd",146428555.768507,USD,35.19591306859798,,3.3157726591839,1.0936578940480375,1.71103508463352,3.72193934605314,0.98506303929015,15.0410988001225,2.17366575165136,3.12103833702653,0.8924707283857393,0.772719854397338,3.6542612029943746,South Korea,1.1816205392475747,2068992.8898,USD,55.83480132265396,35.33022220125213,38.364532116078415,-22.474066539701845,14060,KRW,17167.171648536023,15236.676895202523,45.345678188438164,Electronic technology,Semiconductors,1.62590017286576,6
B,Bastogi SPA,146427710.31206998,USD,8.193123628383322,,10.9032537774418,,5.00170942418704,35.7436511851904,1.84709840647477,70.378104258334,28.0229696472518,22.6937131777165,2.621459467001535,2.3490222008495603,3.4565369052602204,Italy,24.617794018942497,19385287.549999997,USD,41.41414141414142,10.344827586206918,78.343949044586,40.00000000000001,1.12,EUR,1.108123406113227,1.0096979245010784,50.788665541418254,Finance,Real estate development,0.961689964093468,
SRBK,"SR Bancorp, Inc.",146424621.9975,USD,45.382165605095544,28.098591549295776,1.40966162655528,0.5959701581488085,0.294249540810998,1.78552885575451,0.5837611298502,,13.150815948353161,10.021519517006396,,0.37286504029263706,,United States,,,,26.989178866963705,12.204724409448808,42.29671897289587,99.49999999999999,19.95,USD,19.222334293148773,17.518193468224858,61.30958865715747,Finance,Regional banks,,
LOTCHEM,Lotte Chemical Pakistan Ltd.,146423567.68039,USD,9.022507830916783,,20.0091117024612,20.491726170605595,10.8395405412097,21.5945130642987,2.03078477483722,3.66256429409791,2.17145700056983,1.38298675338294,8.36296863992079,0.232616693760997,15.816771073325846,Pakistan,-1.3963416059301033,-3990231.084,USD,-4.249485949280324,15.933609958506223,31.173708920187792,75.83385777218376,27.94,PKR,28.109978663225522,26.576010565463864,48.529946604475946,Process industries,Textiles,4.01157879957791,6
6365,DMW Corporation,146391436.968692,USD,7.777253893314131,,10.1204084743179,12.902389631429728,8.07033180731678,10.1634381537101,4.80203862660944,27.0389158891766,12.3984532973855,9.27666820390933,,0.00427721498633221,,Japan,-0.1631842207953457,-289708,USD,2.18978102189781,-3.4482758620689653,23.48401323042999,46.596858638743456,5600,JPY,5440.006017316953,5389.993327553877,62.36089413167119,Producer manufacturing,Industrial machinery,4.85851927637028,
PFD,Flaherty & Crumrine Preferred and Income Fund Incorporated,146391114,USD,9.702902284046024,,6.00093886164571,,5.94223585373988,9.45372186100797,1.56538245262671,90.0764341738512,103.318006932722,74.4595523589852,3.580162995785731,0.566969585467376,3.580162995785731,United States,55.34367372291267,9287860,USD,-5.042016806722686,-5.518394648829433,-0.7901668129938529,-32.2947872977831,11.3,USD,11.448194767208715,11.531235913624949,40.78431710272296,Miscellaneous,Investment trusts,1.15600437172076,
ZGYO,Z Gayrimenkul Yatirim Ortakligi A.S.,146348083.83052,USD,,,,,,,3.26879666287111,,-36.6447094881316,1006.83351275982,-0.08110978334931743,0.0550037697142092,-0.05187161030416161,Turkey,266.80980668647095,852160.1088,USD,210.42830540037244,-0.1796407185628598,210.42830540037244,210.42830540037244,33.34,TRY,36.084865009097385,,28.957885155276784,Finance,Real estate development,,
542,China Cultural Tourism and Agriculture Group Limited,146314882.60869998,USD,22.54335260115607,,6.80506846840152,-13.835100147032477,1.94165990003791,,1.52531954239008,-17.0458734129394,-25.580943860786,6.96660400846345,-1.5972234735247144,,-1.426282812563987,Hong Kong,67.23076539640604,65838961.49999999,USD,-1.2658227848101276,-40,188.88888888888889,41.81818181818181,0.78,HKD,0.8878095830438626,0.9160904744147771,47.729092053531026,Finance,Real estate development,-0.165381728529217,7
GREEN,Green Landscaping Group AB,146254072.424,USD,10.294179185671842,8.022366095785095,3.16085225942402,4.9732133832002425,2.14728805471608,7.72532188841202,1.58432470258922,4.14191684058436,4.14191684058436,2.05490447904961,1.643312101910828,1.7166212534059901,4.248407643312102,Sweden,3.4676513083962113,23371200,USD,-45.993413830954985,-39.1089108910891,-56.8421052631579,-71.72413793103448,24.6,SEK,27.49378372506658,37.93761215439052,37.37794218741221,Commercial services,Miscellaneous commercial services,1.63371190332483,4
ALKEY,Keyrus SA,146250649.43045998,USD,38.61338468945595,,2.64687851845322,7.342355312410021,1.00126104933856,6.18325112086637,0.981522315572055,3.20503545073072,3.38228910432644,0.995695268412675,2.168954185192345,1.85209503081735,3.490044461627682,France,-2.258476824386244,-8799428.92,USD,2.0356234096692014,-1.9559902200489017,5.2493438320209895,162.09150326797382,8.02,EUR,7.722519470125954,7.619044481986986,58.608380490866004,Technology services,Information technology services,1.40265560576831,3
TLS,Tunisie Leasing & Factoring SA,146248364.30283,USD,,25.705948701227406,3.25836422209472,,1.24099415257843,8.36066654909306,1.19507237699422,88.6734383699186,62.6467669232195,14.634913097417,1.5314026515215908,2.3589007907420503,1.5559314066427736,Tunisia,5.642724554888454,3246393.4383,USD,17.95419847328245,-6.915662650602404,30.02356109054191,254.40366972477068,38.63,TND,40.06493909993992,36.9357315587673,40.82470549701621,Finance,Finance/Rental/Leasing,1.02139154081149,
2819,"Ebara Foods Industry, Inc.",146200679.81747198,USD,10.822805636160883,,6.32277205553068,6.470977260009157,4.61953743277234,6.37568265526438,2.97356111450071,33.3846615338466,4.81551844815518,3.56564343565643,401.3333333333333,0.0133763711464289,681.6666666666666,Japan,2.9277072292770723,9220272,USD,-0.3979307600477517,-10.093390804597702,-2.682737169517885,-5.725047080979285,2503,JPY,2464.4937642773652,2519.061267706841,55.086752763952234,Consumer non-durables,Food: specialty/candy,3.59382098400838,8
SEEF,Seef Properties B.S.C,146197197.3515,USD,10.619469026548673,,3.07495326232728,,2.93994629222131,3.19576443039853,5.73051730429169,72.7073716740938,42.071419921509,40.1923307203489,10.321733083037476,0.0450496183501274,11.659936230989217,Bahrain,38.53007615698474,15083869.625,USD,4.3478260869565135,4.3478260869565135,-2.4390243902439046,-32.960893854748605,0.12,BHD,0.12669060567955182,0.12471082226945815,37.63125235965035,Finance,Real estate development,4.29917049562929,
SMID,Smith-Midland Corporation,146195570.7362177,USD,13.895894280238073,,19.339358112767,21.55266382505281,12.6075803706279,20.8839647367167,3.11383928571429,27.8642210474499,18.1859041585515,13.3831303640605,75.52888888888889,0.07846131733084191,88.36,United States,5.311088757143163,4963000,USD,-25.074789230350834,-19.88950276243094,-25.39940427836447,56.71217292377704,27.55,USD,29.534973736327572,32.21868973629459,41.50640814374913,Non-energy minerals,Construction materials,5.5318716656015,5
EZL,Euroz Hartleys Group Limited,146178972.90646,USD,12.304147465437788,,14.6773523691255,,9.24102149869517,16.3030222754075,1.58144866340381,90.7245885624857,16.1046262422871,10.2293683150749,17.484848484848484,0.12321959618093602,19.769480519480517,Australia,39.0484354907844,25759381.340000004,USD,13.617021276595738,6.799999999999997,45.901639344262286,-30.627728123051345,1.335,AUD,1.2997970406023691,1.1983533709148482,53.10097041590193,Finance,Investment banks/Brokers,2.48822692241517,
3489,"FaithNetwork Co.,Ltd",146163707.21410498,USD,6.4970383093813595,,14.8384187150438,,11.0985102742847,32.3764706689585,3.4586762259688,26.7462600869615,17.1108982854539,10.8944940854805,14.3134909441145,1.4698652935270102,14.763192469650651,Japan,-3.0101703153777506,-6240398.492,USD,-3.2019704433497536,-6.428571428571429,-4.495651761751401,248.55910687396272,786,JPY,772.7482072282775,778.8606956541174,52.53257682349889,Finance,Real estate development,3.35910475246438,
SET,Solaris Australian Equity Income Plus Ltd.,146152836.67612,USD,,,,,,,,,,,,,,Australia,,,,5.853658536585372,5.853658536585372,5.853658536585372,5.853658536585372,2.17,AUD,2.143274358979546,,53.239102540606744,Finance,Financial conglomerates,,
353810,"EASY BIO, Inc.",146099686.05093,USD,6.425402218793361,,18.9885098884778,25.28532810834911,9.91536580218455,33.8286755883132,1.23039079573644,24.5563203599172,9.43303128872952,5.82415648798472,5.970653963791337,1.4294089415746398,7.076011716168674,South Korea,6.034731687765758,19859569.022099998,USD,11.703958691910499,-13.925729442970823,18.647166361974406,-6.752873563218391,6490,KRW,6344.351477508446,6448.743313386078,58.83458739846388,Process industries,Agricultural commodities/Milling,2.80260563835149,7
6224,Polytronics Technology Corp.,146039475.151871,USD,69.60772901874054,,2.87423030095573,0.9791712815771009,1.75496285687651,3.33091560848004,1.58466616435237,28.2000502029151,0.211258915224385,1.99900155096157,0.23409214513246832,0.393575032729967,8.56168906844845,Taiwan,6.257414746194816,5687520.119999999,USD,39.39393939393939,46.7484662576687,37.47126436781609,-57.285714285714285,59.8,TWD,64.23884316781833,58.60305835667274,48.85857732333518,Producer manufacturing,Electrical products,2.1751900792732,5
LLUB.N0000,Chevron Lubricants Lanka Plc,145981560,USD,10.29390884566236,,49.8888755546933,66.39273979380097,34.9049596169268,52.9398832289306,3.71428514080656,34.7819934583072,23.0450928712371,16.594755443974,73.16747451981861,0.0696161626718127,76.86798826338998,Sri Lanka,17.134828386780388,13480823.317,USD,9.72972972972973,2.7848101265822787,18.023255813953487,81.25,203,LKR,199.1302296966074,189.90439188175347,64.19399509693778,Energy minerals,Oil refining/Marketing,11.7145965816763,
GRX,The Gabelli Healthcare & Wellness Trust,145944396,USD,66.2,,1.01058992759332,,0.981458537222262,1.39337107309912,0.0330309020441853,83.7370158858256,31.0374441176661,15.0213166723302,1.9165634202489636,0.446163215291053,1.9165634202489636,United States,61.75220054947375,9433310,USD,2.901554404145071,2.6887280248190257,10.21087680355161,-26.823876197494478,9.93,USD,9.503291322181791,9.41102522840488,69.88826382089863,Miscellaneous,Investment trusts,1.41683235406995,
ALLCARGO,Allcargo Logistics Limited,145933825.226424,USD,55.96933187294633,,,,,,,9.23226433430515,1.40913508260447,0.291545189504373,0.46774193548387094,,3.7580645161290325,India,13.79980563654033,30368120,USD,0.788954635108482,3.756345177664985,-17.054880127258265,-25.62253925546131,10.22,INR,8.539190896861559,9.634985361834682,74.49468408239944,Transportation,Air freight/Couriers,,
