Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$93.52,$80.82,15.71,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$12.35,$12.35,0.00,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$65.03,$41.73,55.84,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$58.33,$36.86,58.25,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.77,$3.55,34.37,$6.30
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$327.28,$158.79,106.11,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$128.74,$98.73,30.40,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$342.22,$259.83,31.71,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$34.29,$27.68,23.88,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$447.35,$227.48,96.65,$625.72
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$108.05,$64.79,66.77,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$48.12,$37.94,26.83,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$257.49,$154.50,66.66,$271.80
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$216.06,$135.39,59.58,$225.80
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$104.52,$77.32,35.18,$118.62
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$36.12,$18.21,98.35,$38.37
RHI,Robert Half International,0.079,2,$30.70,5.93,$37.77,$21.08,79.17,$46.09
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$250.46,$190.12,31.74,$370.86
MANU,Manchester United plc,0.078,3,$22.93,2.41,$19.94,$14.59,36.67,$24.45
CME,CME Group,0.077,7,$220.83,2.52,$274.63,$217.29,26.39,$318.35
COP,ConocoPhillips,0.077,7,$103.96,2.10,$137.38,$82.95,65.62,$139.30
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$43.18,$34.87,23.83,$54.14
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$73.32,$70.98,3.30,$149.14
BP,BP plc,0.076,4,$36.95,3.65,$46.01,$31.12,47.85,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$382.86,$262.49,45.86,$447.03
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$882.18,$684.98,28.79,$996.84
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$263.09,$148.05,77.70,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$142.66,$103.53,37.80,$157.06
NSRGY,Nestle,0.075,1,,6.11,$95.76,$84.97,12.70,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$205.44,$176.62,16.32,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$545.83,$495.54,10.15,$642.47
OLN,Olin Corp.,0.074,4,$19.82,4.83,$17.12,$16.73,2.33,$29.90
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$62.05,$50.34,23.26,$66.65
NYT,New York Times CL A,0.074,3,$69.98,4.55,$66.59,$53.65,24.12,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$230.53,$176.31,30.75,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$11.68,$10.86,7.55,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$78.16,$54.60,43.15,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$98.95,$76.05,30.11,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$54.28,$47.10,15.24,$64.48
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$24.41,$15.26,59.96,$37.33
VAL,Valaris plc,0.073,1,,5.99,$85.61,$46.70,83.32,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$31.32,$29.23,7.15,$93.88
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$137.37,$67.81,102.58,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$345.87,$202.38,70.90,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$52.93,$52.93,0.00,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$26.61,$16.96,56.90,$30.44
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$218.78,$154.62,41.50,$232.39
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$24.93,$16.48,51.27,$26.34
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$43.64,$42.32,3.12,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$243.70,$137.77,76.89,$263.88
XYZ,Block Inc.,0.070,2,$76.00,4.26,$78.89,$48.21,63.64,$86.92
OGN,Organon & Co.,0.070,1,,5.72,$13.65,$5.67,140.74,$13.79
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$25.83,$18.77,37.61,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$71.74,$47.28,51.73,$104.75
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$180.63,$125.23,44.24,$251.64
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$515.59,$109.70,370.00,$562.99
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$181.52,$149.32,21.56,$207.14
UAN,CVR Partners LP,0.069,1,,5.62,$135.93,$74.15,83.32,$136.32
NOV,Nov Inc.,0.068,4,$18.55,1.98,$21.43,$12.06,77.69,$21.93
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$279.38,$183.40,52.33,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$29.54,$25.60,15.39,$32.17
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$8.65,$5.19,66.67,$12.63
GLD,SPDR Gold Trust,0.067,6,$1293.45,2.35,$396.35,$326.19,21.51,$509.70
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$6.88,$4.08,68.63,$9.90
UBS,UBS AG,0.066,4,$44.91,2.66,$53.78,$35.38,52.01,$55.99
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$64.46,$39.12,64.78,$82.22
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$14.53,$7.46,94.77,$14.58
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.57,$4.53,0.88,$8.17
OZK,Bank OZK,0.065,2,$52.09,3.22,$48.54,$41.16,17.93,$53.18
RGLD,Royal Gold Inc.,0.065,2,$199.61,5.09,$255.02,$167.81,51.97,$304.97
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$11.77,$7.73,52.26,$16.70
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$32.64,$27.85,17.20,$42.07
PRI,Primerica Inc.,0.065,1,,5.36,$289.03,$227.14,27.25,$325.96
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$122.65,$46.01,166.57,$223.83
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$322.59,$263.58,22.39,$357.18
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$204.71,$131.14,56.10,$216.90
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.84,$10.70,20.00,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$20.05,$19.04,5.30,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$25.00,$21.16,18.15,$46.98
SAP,SAP SE,0.063,7,$154.11,2.96,$205.85,$144.97,41.99,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$370.89,$236.73,56.67,$396.23
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$226.01,$180.63,25.12,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$4.75,$3.95,20.25,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$26.56,$22.23,19.48,$30.85
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$348.27,$259.94,33.98,$399.03
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$134.71,$107.13,25.74,$153.35
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$314.37,$288.58,8.94,$451.28
LNC,Lincoln National,0.062,2,$35.35,5.04,$43.56,$31.40,38.73,$47.67
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$46.45,$26.27,76.82,$50.75
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$15.84,$14.11,12.26,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$12.82,$10.09,27.06,$18.79
GPGI,GPGI Inc.,0.062,1,,5.09,$13.02,$11.22,16.04,$26.77
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$10.12,$4.93,105.27,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$4.12,$3.78,8.99,$6.83
XPO,XPO Logistics,0.060,4,$205.29,4.84,$182.02,$121.48,49.84,$232.05
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$23.78,$20.92,13.67,$35.92
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$123.38,$92.99,32.68,$140.30
MET,MetLife Inc.,0.060,2,$84.61,2.76,$96.46,$66.41,45.25,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$49.84,$36.55,36.36,$50.93
MS,Morgan Stanley,0.059,5,$209.04,3.54,$213.09,$148.06,43.92,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$82.61,$67.43,22.51,$97.30
LEA,Lear Corp.,0.059,3,$134.06,2.61,$127.27,$93.67,35.87,$149.08
AME,Ametek Inc.,0.059,2,$241.94,4.87,$233.37,$178.41,30.81,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$647.08,$348.63,85.61,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1016.12,$725.74,40.01,$1148.37
OKE,ONEOK Inc.,0.058,2,$86.94,3.08,$95.55,$61.67,54.94,$99.85
BRCC,BRC Inc.,0.058,1,,4.79,$8.32,$6.00,38.67,$18.55
MP,MP Materials Corp.,0.058,1,,4.74,$51.28,$37.81,35.63,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$84.02,$57.50,46.12,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$416.04,$231.54,79.68,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$214.39,$101.79,110.62,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$93.26,$43.35,115.13,$99.60
CHD,Church & Dwight,0.057,2,$96.88,4.58,$94.25,$80.29,17.39,$105.37
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$98.97,$71.50,38.42,$114.56
ALAB,Astera Labs Inc,0.057,1,,4.65,$286.83,$97.89,193.01,$499.48
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$241.74,$172.82,39.88,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$51.28,$44.51,15.21,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$164.29,$72.09,127.90,$271.27
OC,Owens Corning,0.055,3,$158.94,2.86,$126.07,$95.63,31.83,$159.88
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$42.29,$39.90,5.99,$57.33
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$25.84,$17.74,45.66,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$12.21,$8.20,48.90,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.57,$1.15,36.52,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$43.54,$27.80,56.62,$53.80
BX,Blackstone Group,0.054,4,$117.67,3.30,$125.34,$99.78,25.62,$182.67
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$39.89,$39.89,0.00,$65.13
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$28.98,$21.82,32.81,$38.96
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$371.07,$109.35,239.34,$487.72
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$96.51,$78.68,22.66,$109.75
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$43.90,$34.84,26.00,$46.74
FAST,Fastenal,0.054,2,$48.03,2.72,$48.84,$38.34,27.39,$52.92
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$137.63,$113.25,21.53,$142.84
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$126.30,$125.81,0.39,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.29,$3.42,83.92,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$81.57,$67.23,21.33,$90.56
OMC,Omnicom Group,0.052,4,$72.83,2.53,$79.49,$64.98,22.33,$89.57
MPLX,MPLX LP,0.052,2,$56.33,3.90,$59.46,$44.22,34.46,$60.40
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$75.99,$41.02,85.25,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$44.85,$33.67,33.20,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$252.97,$252.97,0.00,$335.18
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$4.59,$2.87,59.93,$5.68
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$22.11,$18.94,16.74,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$86.32,$71.73,20.34,$101.71
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$36.61,$36.61,0.00,$74.51
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$253.58,$189.40,33.89,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$18.96,$18.75,1.12,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$104.64,$91.35,14.55,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$31.59,$24.43,29.31,$33.82
CRL,Charles River Labs,0.050,2,$226.79,3.41,$273.08,$144.26,89.30,$303.31
FTNT,Fortinet Inc.,0.050,1,,4.09,$158.96,$73.55,116.13,$173.89
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$325.61,$157.43,106.83,$343.18
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$33.97,$21.90,55.11,$34.82
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.65,$9.43,12.94,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$220.30,$155.87,41.34,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$139.61,$111.55,25.15,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$403.62,$348.01,15.98,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$38.49,$28.75,33.88,$54.38
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4293.68,$3133.55,37.02,$5983.34
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.80,$5.45,24.77,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$24.73,$24.56,0.69,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.78,$184.62,$110.36,67.29,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$65.61,$29.98,118.85,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$16.28,$10.04,62.15,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$132.31,$120.40,9.89,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$47.25,$40.34,17.13,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$43.12,$39.32,9.66,$67.95
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$108.65,$53.07,104.73,$166.86
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$10.29,$10.14,1.48,$23.49
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$155.41,$92.78,67.50,$184.40
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6069.83,$5501.01,10.34,$8563.79
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.26,$5.05,4.16,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$232.29,$98.44,135.97,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$127.29,$86.86,46.55,$156.04
NRP,Natural Resource Partners,0.045,1,,3.69,$110.72,$94.82,16.77,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$173.42,$156.70,10.67,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$295.34,$100.63,193.49,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$203.19,$88.00,130.90,$231.81
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$96.23,$69.88,37.71,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$79.07,$61.18,29.24,$88.97
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$83.89,$64.33,30.41,$87.51
PGEN,Precigen Inc.,0.044,1,,3.61,$6.64,$2.99,122.07,$7.72
PSX,Phillips 66,0.043,6,$169.05,2.96,$261.24,$123.09,112.23,$264.50
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$17.43,$13.36,30.46,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$15.30,$12.26,24.80,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$106.60,$53.23,100.26,$114.28
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$67.77,$42.10,60.97,$92.56
SA,Seabridge Gold Inc.,0.043,1,,3.52,$30.81,$17.28,78.30,$40.06
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$392.35,$204.29,92.06,$438.93
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$40.57,$13.40,202.76,$42.50
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$32.64,$15.88,105.54,$35.55
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$38.42,$37.60,2.18,$53.00
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$355.87,$230.07,54.68,$392.91
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$57.83,$43.86,31.85,$67.48
NRG,NRG Energy Inc.,0.042,1,,3.44,$111.84,$108.34,3.23,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$120.18,$97.72,22.98,$131.23
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$123.68,$81.09,52.52,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$41.51,$33.32,24.58,$48.21
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$102.25,$94.30,8.43,$119.81
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$106.57,$84.64,25.91,$138.77
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$18.64,$14.72,26.63,$29.66
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$172.30,$155.55,10.77,$213.18
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$16.96,$11.65,45.58,$22.36
STZ,Constellation Brands,0.039,4,$139.09,1.58,$124.14,$120.25,3.23,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$390.40,$256.46,52.23,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$45.99,$35.07,31.14,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$69.36,$45.54,52.31,$70.00
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$85.40,$51.48,65.89,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$191.60,$102.75,86.47,$195.93
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$44.20,$34.20,29.24,$61.21
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$86.38,$72.30,19.47,$96.29
IBP,Installed Building Products,0.038,2,$229.84,3.07,$199.71,$192.75,3.61,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$13.90,$12.59,10.41,$19.04
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$481.11,$281.58,70.86,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$4.98,$4.60,8.26,$6.64
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$527.91,$429.47,22.92,$683.27
AEP,American Electric Power,0.037,3,$136.81,1.72,$123.72,$102.52,20.68,$139.52
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$307.50,$242.07,27.03,$341.06
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.81,$260.58,$180.18,44.62,$284.12
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.74,$117.24,$80.29,46.02,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$150.41,$122.00,23.29,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$44.70,$33.88,31.94,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$19.48,$12.94,50.54,$20.69
ONON,On Holding AG,0.036,4,$35.42,2.88,$26.64,$26.64,0.00,$51.08
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$56.24,$49.67,13.23,$76.49
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$331.92,$118.30,180.57,$384.56
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$145.25,$134.71,7.82,$169.29
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$96.75,$65.74,47.17,$120.38
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$140.81,$51.35,174.22,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$161.96,$150.00,7.97,$204.82
TPG,Tpg Inc,0.036,1,,2.92,$47.15,$36.07,30.72,$67.83
CPAY,Corpay Inc.,0.036,1,,2.99,$409.79,$252.84,62.07,$427.46
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$105.71,$98.06,7.80,$134.83
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$102.31,$91.30,12.06,$127.35
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$26.91,$22.63,18.91,$30.62
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$74.55,$53.37,39.69,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$66.24,$53.69,23.37,$95.63
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$291.94,$141.11,106.89,$307.94
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$163.61,$100.99,62.01,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$284.24,$262.75,8.18,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$271.92,$146.76,85.28,$306.26
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$71.12,$64.36,10.50,$107.17
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$20.30,$19.53,3.94,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$696.36,$576.78,20.73,$716.39
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$38.81,$38.04,2.02,$78.99
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$20.86,$19.23,8.48,$32.13
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$167.59,$133.01,26.00,$250.02
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$309.98,$295.75,4.81,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.51,$131.17,$82.02,59.92,$138.09
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$190.35,$160.81,18.37,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$83.55,$56.34,48.30,$106.58
MIDD,Middleby Corp.,0.034,1,,2.82,$105.81,$88.87,19.06,$148.55
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$105.53,$88.19,19.66,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.02,$21.85,$20.41,7.06,$27.03
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$195.82,$195.82,0.00,$289.87
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$20.80,$13.94,49.21,$22.31
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$9.33,$8.69,7.36,$20.53
ATS,Ats Corp,0.033,1,,2.67,$19.01,$18.41,3.26,$35.82
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$360.88,$287.01,25.74,$483.75
FER,Ferrovial Se,0.033,1,,2.72,$55.31,$54.60,1.30,$74.07
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$174.41,$155.52,12.15,$265.77
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.12,$420.31,$353.99,18.73,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$42.99,$42.20,1.87,$108.07
CSX,CSX Corp.,0.032,3,$47.53,2.15,$48.74,$31.40,55.22,$53.45
WMB,Williams Cos.,0.032,3,$74.34,2.57,$72.77,$54.93,32.48,$79.49
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$633.98,$496.20,27.77,$927.15
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$517.39,$374.17,38.28,$560.25
WPM,Wheaton Precious Metals Corp.,0.032,2,$112.32,2.63,$151.12,$92.01,64.24,$165.03
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$320.13,$201.34,59.00,$335.94
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$156.03,$119.27,30.82,$282.95
LII,Lennox International,0.032,1,,2.60,$371.43,$368.11,0.90,$587.27
GGG,Graco Inc.,0.032,1,,2.63,$75.43,$72.23,4.43,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$8.30,$6.06,36.96,$9.46
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$134.33,$116.69,15.12,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$76.12,$75.75,0.49,$131.70
MAS,Masco Corp.,0.031,3,$81.37,1.33,$67.59,$57.51,17.53,$83.27
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$7.88,$7.86,0.25,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$377.69,$230.45,63.89,$413.25
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$216.31,$187.63,15.29,$265.94
A,Agilent Technologies,0.031,2,$132.83,2.53,$142.99,$108.14,32.23,$163.75
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$38.45,$37.42,2.75,$67.36
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$12.63,$11.45,10.31,$17.27
RLI,RLI Corp.,0.031,2,$59.07,1.48,$60.19,$45.14,33.34,$66.81
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$28.23,$25.24,11.85,$28.59
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$2.03,$0.93,118.28,$6.66
WFRD,Weatherford International plc,0.031,1,,2.51,$90.25,$60.12,50.12,$112.79
RMD,ResMed Inc.,0.031,1,,2.54,$220.05,$179.75,22.42,$281.89
